Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   129.500,      0.00,      0.29,      0.27,      0.27,      0.28,      0.32,      0.37,      0.40,      0.41,      0.42,      0.42,      0.43,      0.43,      0.42,      0.39,      0.37,      0.37,      0.36,      0.35,      0.34,      0.34,      0.33,      0.33,      0.33,      0.32,      0.32,      0.32,      0.32,      0.32,      0.31,      0.31,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   130.500,      0.00,      0.29,      0.27,      0.26,      0.28,      0.40,      0.42,      0.43,      0.43,      0.43,      0.43,      0.42,      0.42,      0.41,      0.39,      0.39,      0.39,      0.38,      0.36,      0.35,      0.35,      0.34,      0.33,      0.33,      0.32,      0.32,      0.32,      0.32,      0.32,      0.32,      0.32,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   131.500,      0.00,      0.30,      0.27,      0.26,      0.28,      0.33,      0.35,      0.37,      0.41,      0.42,      0.44,      0.44,      0.44,      0.43,      0.42,      0.41,      0.40,      0.38,      0.36,      0.35,      0.34,      0.34,      0.33,      0.33,      0.33,      0.32,      0.32,      0.32,      0.32,      0.32,      0.32,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   132.500,      0.00,      0.31,      0.29,      0.27,      0.29,      0.37,      0.43,      0.45,      0.45,      0.45,      0.44,      0.44,      0.43,      0.43,      0.42,      0.41,      0.41,      0.38,      0.37,      0.36,      0.35,      0.34,      0.34,      0.34,      0.33,      0.33,      0.33,      0.32,      0.32,      0.32,      0.32,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   133.500,      0.00,      0.35,      0.30,      0.27,      0.27,      0.29,      0.40,      0.45,      0.46,      0.46,      0.45,      0.45,      0.45,      0.45,      0.44,      0.43,      0.42,      0.38,      0.37,      0.36,      0.35,      0.34,      0.34,      0.34,      0.33,      0.33,      0.33,      0.33,      0.33,      0.33,      0.33,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   134.500,      0.00,      0.35,      0.30,      0.26,      0.27,      0.41,      0.46,      0.47,      0.46,      0.46,      0.46,      0.45,      0.45,      0.43,      0.41,      0.39,      0.39,      0.38,      0.37,      0.36,      0.35,      0.35,      0.34,      0.34,      0.34,      0.33,      0.33,      0.33,      0.33,      0.33,      0.33,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   135.500,      0.00,      0.36,      0.32,      0.25,      0.28,      0.38,      0.44,      0.47,      0.47,      0.47,      0.47,      0.47,      0.47,      0.46,      0.45,      0.45,      0.45,      0.43,      0.39,      0.37,      0.36,      0.35,      0.35,      0.34,      0.34,      0.33,      0.33,      0.33,      0.33,      0.33,      0.33,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   136.500,      0.00,      0.37,      0.33,      0.26,      0.28,      0.38,      0.38,      0.43,      0.46,      0.48,      0.48,      0.47,      0.45,      0.44,      0.42,      0.40,      0.40,      0.39,      0.38,      0.37,      0.36,      0.35,      0.35,      0.35,      0.35,      0.34,      0.34,      0.33,      0.33,      0.33,      0.33,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   137.500,      0.00,      0.36,      0.33,      0.27,      0.32,      0.36,      0.41,      0.45,      0.46,      0.47,      0.48,      0.47,      0.45,      0.44,      0.43,      0.42,      0.41,      0.40,      0.39,      0.37,      0.37,      0.36,      0.36,      0.35,      0.35,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   138.500,      0.00,      0.37,      0.33,      0.28,      0.32,      0.42,      0.45,      0.47,      0.48,      0.48,      0.48,      0.47,      0.47,      0.45,      0.44,      0.44,      0.44,      0.42,      0.39,      0.38,      0.37,      0.36,      0.36,      0.35,      0.35,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   139.500,      0.00,      0.39,      0.36,      0.38,      0.45,      0.48,      0.49,      0.49,      0.49,      0.49,      0.48,      0.48,      0.48,      0.47,      0.47,      0.47,      0.47,      0.41,      0.39,      0.38,      0.37,      0.36,      0.36,      0.36,      0.35,      0.35,      0.34,      0.34,      0.34,      0.34,      0.34,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   140.500,      0.00,      0.39,      0.37,      0.32,      0.30,      0.39,      0.46,      0.49,      0.50,      0.50,      0.50,      0.50,      0.48,      0.46,      0.44,      0.42,      0.42,      0.40,      0.38,      0.37,      0.37,      0.37,      0.36,      0.36,      0.36,      0.35,      0.35,      0.35,      0.34,      0.34,      0.34,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   141.500,      0.00,      0.40,      0.38,      0.35,      0.35,      0.33,      0.39,      0.46,      0.51,      0.51,      0.50,      0.48,      0.46,      0.45,      0.43,      0.42,      0.42,      0.40,      0.39,      0.38,      0.38,      0.37,      0.37,      0.36,      0.36,      0.36,      0.35,      0.35,      0.35,      0.35,      0.35,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   142.500,      0.00,      0.40,      0.39,      0.38,      0.38,      0.38,      0.43,      0.49,      0.51,      0.51,      0.49,      0.48,      0.48,      0.47,      0.45,      0.45,      0.45,      0.44,      0.42,      0.40,      0.38,      0.38,      0.37,      0.37,      0.36,      0.36,      0.35,      0.35,      0.35,      0.35,      0.35,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   143.500,      0.00,      0.39,      0.39,      0.37,      0.43,      0.39,      0.44,      0.50,      0.52,      0.51,      0.50,      0.49,      0.48,      0.47,      0.46,      0.45,      0.43,      0.42,      0.41,      0.39,      0.38,      0.38,      0.37,      0.37,      0.36,      0.36,      0.35,      0.35,      0.35,      0.35,      0.35,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   144.500,      0.00,      0.37,      0.37,      0.36,      0.38,      0.46,      0.52,      0.53,      0.52,      0.52,      0.51,      0.50,      0.49,      0.48,      0.47,      0.47,      0.46,      0.44,      0.42,      0.40,      0.39,      0.38,      0.37,      0.37,      0.37,      0.36,      0.36,      0.36,      0.36,      0.35,      0.35,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   145.500,      0.00,      0.35,      0.36,      0.35,      0.35,      0.40,      0.44,      0.48,      0.53,      0.53,      0.54,      0.54,      0.54,      0.52,      0.51,      0.50,      0.48,      0.43,      0.41,      0.40,      0.39,      0.38,      0.38,      0.37,      0.37,      0.36,      0.36,      0.36,      0.36,      0.36,      0.36,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   146.500,      0.00,      0.35,      0.35,      0.37,      0.40,      0.38,      0.40,      0.44,      0.48,      0.54,      0.54,      0.51,      0.48,      0.47,      0.45,      0.44,      0.43,      0.41,      0.40,      0.40,      0.39,      0.39,      0.38,      0.38,      0.37,      0.37,      0.36,      0.36,      0.36,      0.36,      0.36,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   147.500,      0.00,      0.37,      0.36,      0.42,      0.45,      0.44,      0.41,      0.44,      0.52,      0.53,      0.51,      0.49,      0.49,      0.47,      0.46,      0.46,      0.46,      0.44,      0.43,      0.42,      0.40,      0.39,      0.39,      0.39,      0.38,      0.37,      0.37,      0.36,      0.36,      0.36,      0.36,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   148.500,      0.00,      0.38,      0.37,      0.48,      0.53,      0.51,      0.46,      0.51,      0.53,      0.53,      0.51,      0.50,      0.50,      0.49,      0.48,      0.48,      0.47,      0.46,      0.43,      0.41,      0.40,      0.40,      0.39,      0.39,      0.38,      0.38,      0.37,      0.37,      0.37,      0.37,      0.37,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   149.500,      0.00,      0.37,      0.37,      0.47,      0.53,      0.49,      0.49,      0.52,      0.53,      0.54,      0.53,      0.52,      0.52,      0.50,      0.49,      0.49,      0.47,      0.45,      0.43,      0.41,      0.41,      0.40,      0.39,      0.39,      0.38,      0.38,      0.37,      0.37,      0.37,      0.37,      0.37,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   150.500,      0.00,      0.36,      0.35,      0.47,      0.53,      0.50,      0.50,      0.52,      0.53,      0.54,      0.54,      0.54,      0.53,      0.51,      0.50,      0.48,      0.47,      0.45,      0.43,      0.41,      0.41,      0.40,      0.40,      0.39,      0.39,      0.38,      0.37,      0.37,      0.37,      0.37,      0.37,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   151.500,      0.00,      0.34,      0.33,      0.38,      0.48,      0.49,      0.50,      0.50,      0.51,      0.51,      0.52,      0.55,      0.55,      0.54,      0.52,      0.52,      0.51,      0.47,      0.44,      0.43,      0.41,      0.40,      0.40,      0.39,      0.39,      0.38,      0.38,      0.38,      0.37,      0.37,      0.37,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   152.500,      0.00,      0.34,      0.33,      0.40,      0.56,      0.50,      0.49,      0.49,      0.49,      0.52,      0.54,      0.54,      0.53,      0.52,      0.50,      0.48,      0.47,      0.45,      0.43,      0.42,      0.41,      0.41,      0.40,      0.40,      0.39,      0.39,      0.38,      0.38,      0.38,      0.38,      0.38,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   153.500,      0.00,      0.35,      0.34,      0.39,      0.55,      0.49,      0.47,      0.49,      0.52,      0.54,      0.55,      0.54,      0.54,      0.53,      0.51,      0.51,      0.50,      0.48,      0.46,      0.44,      0.43,      0.41,      0.40,      0.40,      0.39,      0.39,      0.38,      0.38,      0.38,      0.38,      0.38,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   154.500,      0.00,      0.35,      0.34,      0.38,      0.45,      0.46,      0.47,      0.47,      0.48,      0.48,      0.51,      0.54,      0.54,      0.55,      0.53,      0.52,      0.50,      0.47,      0.45,      0.43,      0.42,      0.41,      0.41,      0.40,      0.40,      0.39,      0.38,      0.38,      0.38,      0.38,      0.38,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   155.500,      0.00,      0.34,      0.34,      0.35,      0.43,      0.46,      0.47,      0.46,      0.46,      0.47,      0.51,      0.53,      0.54,      0.54,      0.52,      0.50,      0.48,      0.46,      0.44,      0.43,      0.42,      0.41,      0.41,      0.40,      0.40,      0.39,      0.39,      0.39,      0.39,      0.39,      0.39,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   156.500,      0.00,      0.34,      0.34,      0.33,      0.40,      0.45,      0.47,      0.45,      0.45,      0.45,      0.48,      0.52,      0.52,      0.53,      0.51,      0.51,      0.50,      0.48,      0.46,      0.44,      0.43,      0.42,      0.41,      0.41,      0.40,      0.39,      0.39,      0.39,      0.39,      0.39,      0.39,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   157.500,      0.00,      0.34,      0.35,      0.33,      0.39,      0.46,      0.45,      0.44,      0.45,      0.48,      0.51,      0.52,      0.53,      0.51,      0.50,      0.50,      0.50,      0.47,      0.46,      0.44,      0.43,      0.42,      0.41,      0.41,      0.40,      0.40,      0.39,      0.39,      0.39,      0.39,      0.39,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   158.500,      0.00,      0.35,      0.35,      0.33,      0.35,      0.43,      0.45,      0.43,      0.45,      0.46,      0.50,      0.51,      0.52,      0.52,      0.50,      0.51,      0.50,      0.47,      0.45,      0.44,      0.43,      0.42,      0.42,      0.41,      0.40,      0.40,      0.39,      0.39,      0.39,      0.39,      0.39,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   159.500,      0.00,      0.35,      0.35,      0.34,      0.35,      0.43,      0.44,      0.42,      0.43,      0.44,      0.48,      0.50,      0.51,      0.51,      0.50,      0.50,      0.49,      0.46,      0.45,      0.44,      0.43,      0.42,      0.42,      0.41,      0.40,      0.40,      0.40,      0.40,      0.40,      0.40,      0.40,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   160.500,      0.00,      0.35,      0.35,      0.34,      0.39,      0.43,      0.41,      0.41,      0.43,      0.43,      0.47,      0.49,      0.50,      0.50,      0.49,      0.49,      0.48,      0.46,      0.45,      0.45,      0.44,      0.43,      0.42,      0.41,      0.41,      0.40,      0.40,      0.40,      0.40,      0.40,      0.40,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   161.500,      0.00,      0.34,      0.33,      0.33,      0.36,      0.43,      0.40,      0.41,      0.41,      0.44,      0.46,      0.48,      0.49,      0.49,      0.49,      0.48,      0.47,      0.45,      0.45,      0.45,      0.44,      0.43,      0.42,      0.42,      0.41,      0.41,      0.40,      0.40,      0.40,      0.40,      0.40,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   162.500,      0.00,      0.32,      0.31,      0.32,      0.34,      0.42,      0.39,      0.40,      0.42,      0.46,      0.47,      0.49,      0.49,      0.48,      0.48,      0.47,      0.48,      0.45,      0.44,      0.45,      0.45,      0.43,      0.42,      0.42,      0.41,      0.41,      0.41,      0.41,      0.41,      0.41,      0.40,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   163.500,      0.00,      0.31,      0.31,      0.31,      0.35,      0.35,      0.38,      0.40,      0.40,      0.40,      0.43,      0.46,      0.47,      0.49,      0.48,      0.48,      0.48,      0.45,      0.44,      0.45,      0.44,      0.43,      0.43,      0.42,      0.42,      0.41,      0.41,      0.41,      0.41,      0.41,      0.41,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   164.500,      0.00,      0.30,      0.29,      0.31,      0.40,      0.36,      0.39,      0.39,      0.40,      0.43,      0.45,      0.47,      0.48,      0.48,      0.47,      0.46,      0.45,      0.44,      0.44,      0.45,      0.45,      0.44,      0.43,      0.43,      0.42,      0.42,      0.41,      0.41,      0.41,      0.41,      0.41,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   165.500,      0.00,      0.29,      0.28,      0.33,      0.47,      0.38,      0.39,      0.39,      0.42,      0.45,      0.46,      0.47,      0.48,      0.47,      0.46,      0.46,      0.47,      0.45,      0.44,      0.45,      0.45,      0.44,      0.43,      0.43,      0.43,      0.42,      0.42,      0.41,      0.41,      0.41,      0.41,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   166.500,      0.00,      0.27,      0.26,      0.34,      0.41,      0.38,      0.39,      0.38,      0.39,      0.39,      0.41,      0.44,      0.45,      0.47,      0.47,      0.47,      0.46,      0.44,      0.44,      0.45,      0.45,      0.44,      0.44,      0.43,      0.43,      0.42,      0.42,      0.42,      0.42,      0.42,      0.42,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   167.500,      0.00,      0.26,      0.25,      0.31,      0.38,      0.38,      0.37,      0.37,      0.37,      0.37,      0.40,      0.43,      0.44,      0.46,      0.47,      0.46,      0.45,      0.44,      0.44,      0.45,      0.46,      0.45,      0.44,      0.44,      0.43,      0.43,      0.42,      0.42,      0.42,      0.42,      0.42,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   168.500,      0.00,      0.24,      0.25,      0.31,      0.37,      0.39,      0.37,      0.36,      0.36,      0.37,      0.41,      0.44,      0.44,      0.46,      0.46,      0.45,      0.45,      0.43,      0.43,      0.44,      0.46,      0.45,      0.44,      0.44,      0.43,      0.43,      0.42,      0.42,      0.42,      0.42,      0.42,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   169.500,      0.00,      0.22,      0.22,      0.26,      0.31,      0.38,      0.38,      0.36,      0.35,      0.35,      0.39,      0.43,      0.43,      0.45,      0.45,      0.45,      0.45,      0.44,      0.43,      0.44,      0.46,      0.45,      0.45,      0.44,      0.43,      0.43,      0.43,      0.42,      0.42,      0.43,      0.42,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   170.500,      0.00,      0.21,      0.20,      0.30,      0.34,      0.36,      0.35,      0.35,      0.38,      0.38,      0.42,      0.44,      0.44,      0.46,      0.46,      0.46,      0.46,      0.42,      0.43,      0.45,      0.46,      0.46,      0.45,      0.44,      0.44,      0.43,      0.43,      0.43,      0.43,      0.43,      0.43,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   171.500,      0.00,      0.21,      0.20,      0.22,      0.26,      0.34,      0.36,      0.35,      0.37,      0.40,      0.42,      0.43,      0.45,      0.45,      0.46,      0.45,      0.44,      0.42,      0.43,      0.44,      0.46,      0.46,      0.45,      0.45,      0.44,      0.44,      0.43,      0.43,      0.43,      0.43,      0.43,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   172.500,      0.00,      0.22,      0.20,      0.19,      0.25,      0.33,      0.36,      0.35,      0.36,      0.36,      0.38,      0.41,      0.41,      0.43,      0.46,      0.46,      0.45,      0.43,      0.42,      0.44,      0.46,      0.46,      0.46,      0.45,      0.45,      0.44,      0.44,      0.43,      0.43,      0.43,      0.43,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   173.500,      0.00,      0.23,      0.20,      0.18,      0.18,      0.38,      0.34,      0.34,      0.36,      0.38,      0.40,      0.42,      0.44,      0.45,      0.44,      0.44,      0.43,      0.42,      0.42,      0.44,      0.46,      0.46,      0.46,      0.46,      0.45,      0.45,      0.44,      0.44,      0.44,      0.44,      0.44,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   174.500,      0.00,      0.24,      0.22,      0.20,      0.27,      0.25,      0.32,      0.33,      0.34,      0.35,      0.39,      0.41,      0.41,      0.43,      0.44,      0.44,      0.44,      0.42,      0.42,      0.42,      0.44,      0.47,      0.46,      0.46,      0.46,      0.45,      0.44,      0.44,      0.44,      0.44,      0.44,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   175.500,      0.00,      0.25,      0.23,      0.20,      0.25,      0.31,      0.32,      0.32,      0.33,      0.34,      0.37,      0.39,      0.40,      0.42,      0.43,      0.43,      0.43,      0.41,      0.41,      0.43,      0.45,      0.47,      0.47,      0.46,      0.46,      0.45,      0.44,      0.44,      0.44,      0.44,      0.44,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   176.500,      0.00,      0.26,      0.25,      0.22,      0.21,      0.26,      0.29,      0.31,      0.32,      0.32,      0.36,      0.39,      0.40,      0.42,      0.42,      0.42,      0.42,      0.40,      0.41,      0.43,      0.45,      0.47,      0.47,      0.47,      0.46,      0.46,      0.45,      0.45,      0.45,      0.45,      0.45,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   177.500,      0.00,      0.27,      0.25,      0.25,      0.28,      0.25,      0.29,      0.31,      0.33,      0.36,      0.38,      0.41,      0.42,      0.42,      0.42,      0.42,      0.41,      0.40,      0.41,      0.43,      0.45,      0.48,      0.47,      0.47,      0.47,      0.46,      0.45,      0.45,      0.45,      0.45,      0.45,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   178.500,      0.00,      0.28,      0.26,      0.28,      0.35,      0.28,      0.28,      0.31,      0.34,      0.34,      0.37,      0.39,      0.39,      0.41,      0.42,      0.42,      0.42,      0.42,      0.41,      0.42,      0.44,      0.48,      0.48,      0.47,      0.47,      0.46,      0.45,      0.45,      0.45,      0.45,      0.45,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   179.500,      0.00,      0.27,      0.25,      0.30,      0.43,      0.29,      0.29,      0.30,      0.32,      0.34,      0.36,      0.38,      0.39,      0.41,      0.41,      0.41,      0.41,      0.40,      0.41,      0.43,      0.46,      0.48,      0.48,      0.48,      0.47,      0.46,      0.46,      0.45,      0.45,      0.45,      0.45,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   180.500,      0.00,      0.26,      0.25,      0.29,      0.29,      0.27,      0.29,      0.30,      0.32,      0.32,      0.34,      0.36,      0.36,      0.39,      0.40,      0.40,      0.41,      0.40,      0.40,      0.42,      0.44,      0.48,      0.48,      0.48,      0.47,      0.47,      0.46,      0.46,      0.46,      0.46,      0.46,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   181.500,      0.00,      0.25,      0.25,      0.27,      0.31,      0.27,      0.26,      0.26,      0.28,      0.29,      0.33,      0.35,      0.37,      0.39,      0.40,      0.40,      0.40,      0.39,      0.40,      0.42,      0.45,      0.48,      0.49,      0.48,      0.48,      0.47,      0.46,      0.46,      0.46,      0.46,      0.46,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   182.500,      0.00,      0.24,      0.24,      0.24,      0.26,      0.26,      0.26,      0.26,      0.27,      0.27,      0.32,      0.35,      0.36,      0.38,      0.39,      0.40,      0.40,      0.39,      0.39,      0.41,      0.43,      0.48,      0.49,      0.48,      0.48,      0.47,      0.46,      0.46,      0.46,      0.46,      0.46,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   183.500,      0.00,      0.23,      0.23,      0.23,      0.24,      0.26,      0.25,      0.26,      0.29,      0.30,      0.33,      0.36,      0.36,      0.38,      0.39,      0.39,      0.40,      0.38,      0.39,      0.41,      0.44,      0.48,      0.49,      0.49,      0.48,      0.47,      0.47,      0.47,      0.47,      0.47,      0.47,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   184.500,      0.00,      0.22,      0.22,      0.22,      0.23,      0.25,      0.25,      0.27,      0.29,      0.31,      0.34,      0.35,      0.35,      0.37,      0.38,      0.39,      0.39,      0.38,      0.39,      0.42,      0.45,      0.48,      0.49,      0.49,      0.48,      0.48,      0.47,      0.47,      0.47,      0.47,      0.47,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   185.500,      0.00,      0.22,      0.21,      0.23,      0.24,      0.24,      0.25,      0.26,      0.28,      0.30,      0.33,      0.34,      0.35,      0.37,      0.38,      0.38,      0.38,      0.38,      0.39,      0.41,      0.44,      0.47,      0.49,      0.49,      0.49,      0.48,      0.47,      0.47,      0.47,      0.47,      0.47,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   186.500,      0.00,      0.22,      0.21,      0.22,      0.23,      0.23,      0.25,      0.26,      0.28,      0.28,      0.31,      0.33,      0.33,      0.36,      0.37,      0.37,      0.38,      0.38,      0.38,      0.40,      0.43,      0.46,      0.49,      0.49,      0.49,      0.48,      0.48,      0.47,      0.47,      0.47,      0.48,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   187.500,      0.00,      0.21,      0.21,      0.21,      0.23,      0.23,      0.24,      0.25,      0.26,      0.27,      0.30,      0.31,      0.33,      0.35,      0.36,      0.37,      0.37,      0.37,      0.38,      0.40,      0.43,      0.47,      0.49,      0.49,      0.49,      0.48,      0.48,      0.48,      0.48,      0.48,      0.48,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   188.500,      0.00,      0.20,      0.20,      0.20,      0.22,      0.23,      0.24,      0.25,      0.26,      0.28,      0.30,      0.32,      0.34,      0.35,      0.36,      0.37,      0.37,      0.37,      0.38,      0.40,      0.43,      0.46,      0.49,      0.50,      0.49,      0.49,      0.48,      0.48,      0.48,      0.48,      0.48,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   189.500,      0.00,      0.19,      0.19,      0.19,      0.20,      0.23,      0.23,      0.23,      0.25,      0.26,      0.29,      0.31,      0.32,      0.34,      0.35,      0.36,      0.37,      0.36,      0.37,      0.39,      0.42,      0.47,      0.49,      0.50,      0.49,      0.49,      0.48,      0.48,      0.48,      0.48,      0.48,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   190.500,      0.00,      0.18,      0.18,      0.18,      0.19,      0.23,      0.23,      0.23,      0.24,      0.24,      0.27,      0.29,      0.30,      0.33,      0.35,      0.35,      0.36,      0.36,      0.37,      0.40,      0.43,      0.46,      0.49,      0.50,      0.50,      0.49,      0.49,      0.49,      0.49,      0.49,      0.49,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   191.500,      0.00,      0.18,      0.16,      0.17,      0.18,      0.23,      0.22,      0.23,      0.25,      0.27,      0.29,      0.32,      0.33,      0.35,      0.35,      0.36,      0.36,      0.36,      0.37,      0.40,      0.43,      0.46,      0.49,      0.50,      0.50,      0.49,      0.49,      0.49,      0.49,      0.49,      0.49,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   192.500,      0.00,      0.18,      0.16,      0.16,      0.18,      0.22,      0.22,      0.23,      0.25,      0.25,      0.28,      0.30,      0.30,      0.33,      0.34,      0.35,      0.35,      0.36,      0.36,      0.38,      0.41,      0.46,      0.49,      0.50,      0.50,      0.50,      0.49,      0.49,      0.49,      0.49,      0.49,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   193.500,      0.00,      0.18,      0.17,      0.15,      0.16,      0.21,      0.21,      0.21,      0.23,      0.23,      0.26,      0.28,      0.29,      0.33,      0.34,      0.35,      0.35,      0.35,      0.37,      0.40,      0.43,      0.46,      0.48,      0.50,      0.50,      0.50,      0.50,      0.50,      0.50,      0.50,      0.50,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   194.500,      0.00,      0.18,      0.17,      0.16,      0.16,      0.20,      0.21,      0.22,      0.23,      0.26,      0.28,      0.30,      0.32,      0.34,      0.34,      0.35,      0.35,      0.35,      0.36,      0.38,      0.41,      0.45,      0.48,      0.50,      0.51,      0.50,      0.50,      0.50,      0.50,      0.50,      0.50,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   195.500,      0.00,      0.18,      0.17,      0.17,      0.16,      0.20,      0.20,      0.21,      0.23,      0.25,      0.28,      0.30,      0.30,      0.33,      0.34,      0.34,      0.34,      0.35,      0.35,      0.37,      0.41,      0.45,      0.48,      0.50,      0.51,      0.50,      0.50,      0.50,      0.50,      0.50,      0.50,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   196.500,      0.00,      0.18,      0.17,      0.18,      0.17,      0.19,      0.21,      0.21,      0.23,      0.24,      0.26,      0.28,      0.29,      0.31,      0.33,      0.33,      0.34,      0.35,      0.36,      0.39,      0.42,      0.46,      0.48,      0.50,      0.51,      0.51,      0.50,      0.50,      0.50,      0.51,      0.51,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   197.500,      0.00,      0.19,      0.18,      0.18,      0.20,      0.18,      0.19,      0.20,      0.21,      0.21,      0.23,      0.25,      0.26,      0.29,      0.31,      0.32,      0.33,      0.34,      0.35,      0.38,      0.41,      0.45,      0.47,      0.49,      0.51,      0.51,      0.51,      0.51,      0.51,      0.51,      0.51,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   198.500,      0.00,      0.19,      0.18,      0.19,      0.19,      0.18,      0.20,      0.21,      0.22,      0.24,      0.25,      0.28,      0.30,      0.31,      0.32,      0.33,      0.34,      0.34,      0.35,      0.37,      0.40,      0.45,      0.47,      0.48,      0.51,      0.51,      0.51,      0.51,      0.51,      0.51,      0.51,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   199.500,      0.00,      0.19,      0.18,      0.19,      0.21,      0.18,      0.19,      0.20,      0.21,      0.22,      0.24,      0.26,      0.27,      0.30,      0.31,      0.32,      0.33,      0.33,      0.34,      0.36,      0.40,      0.45,      0.47,      0.48,      0.50,      0.52,      0.51,      0.51,      0.51,      0.51,      0.51,      0.00,
