$GATE WITHDRAWAL AT SEG31                                    ELEV OF WITHDRAWAL CENTERLINE:120.     

JDAY,T(C)
   200.903,   33.23
   201.000,   33.10
   201.104,   33.07
   201.201,   32.98
   201.306,   32.84
   201.403,   32.80
   201.500,   32.78
   201.604,   33.07
   201.701,   33.19
   201.806,   33.16
   201.903,   32.96
   202.000,   32.88
   202.104,   32.92
   202.201,   32.82
   202.306,   32.71
   202.403,   32.71
   202.500,   32.72
   202.604,   32.61
   202.701,   32.54
   202.806,   32.56
   202.903,   32.63
   203.000,   32.57
   203.104,   32.42
   203.201,   32.31
   203.306,   32.24
   203.403,   32.19
   203.500,   32.14
   203.604,   32.12
   203.701,   32.06
   203.806,   32.01
   203.903,   31.91
   204.000,   31.82
   204.104,   31.74
   204.201,   31.67
   204.306,   31.61
   204.403,   31.61
   204.500,   31.65
   204.604,   31.74
   204.701,   31.81
   204.806,   31.76
   204.903,   31.66
   205.000,   31.54
   205.104,   31.41
   205.201,   31.33
   205.306,   31.23
   205.403,   31.24
   205.500,   31.31
   205.604,   31.41
   205.701,   31.46
   205.806,   31.42
   205.903,   31.38
   206.000,   31.29
   206.104,   31.16
   206.201,   31.03
   206.306,   30.95
   206.403,   30.96
   206.500,   31.01
   206.604,   31.05
   206.701,   31.12
   206.806,   31.15
   206.903,   31.06
   207.000,   30.95
   207.104,   30.81
   207.201,   30.70
   207.306,   30.62
   207.403,   30.63
   207.500,   30.71
   207.604,   30.82
   207.701,   30.94
   207.806,   30.99
   207.903,   30.97
   208.000,   30.90
   208.104,   30.79
   208.201,   30.71
   208.306,   30.66
   208.403,   30.63
   208.500,   30.75
   208.604,   30.89
   208.701,   30.97
   208.806,   31.04
   208.903,   30.97
   209.000,   30.92
   209.104,   30.85
   209.201,   30.77
   209.306,   30.71
   209.403,   30.72
   209.500,   30.82
   209.604,   30.92
   209.701,   31.02
   209.806,   31.01
   209.903,   30.93
   210.000,   30.88
   210.104,   30.79
   210.201,   30.68
   210.306,   30.60
   210.403,   30.59
   210.500,   30.61
   210.604,   30.74
   210.701,   30.84
   210.806,   30.88
   210.903,   30.87
   211.000,   30.86
   211.104,   30.76
   211.201,   30.67
   211.306,   30.59
   211.403,   30.60
   211.500,   30.76
   211.604,   31.02
   211.701,   31.22
   211.806,   31.33
   211.903,   31.33
   212.000,   31.23
   212.104,   31.14
   212.201,   31.07
   212.306,   31.00
   212.403,   31.02
   212.500,   31.16
   212.604,   31.43
   212.701,   31.56
   212.806,   31.57
   212.903,   31.56
   213.000,   31.62
   213.104,   31.52
   213.201,   31.41
   213.306,   31.31
   213.403,   31.34
   213.500,   31.47
   213.604,   31.75
   213.701,   31.94
   213.806,   31.98
   213.903,   31.97
   214.000,   31.91
   214.104,   31.79
   214.201,   31.67
   214.306,   31.57
   214.403,   31.60
   214.500,   31.71
   214.604,   31.89
   214.701,   32.08
   214.806,   32.21
   214.903,   32.12
   215.000,   31.98
   215.104,   31.84
   215.201,   31.75
   215.306,   31.68
   215.403,   31.68
   215.500,   31.82
   215.604,   32.05
   215.701,   32.20
   215.806,   32.21
   215.903,   32.08
   216.000,   31.94
   216.104,   31.84
   216.201,   31.76
   216.306,   31.68
   216.403,   31.63
   216.500,   31.62
   216.604,   31.67
   216.701,   31.78
   216.806,   31.79
   216.903,   31.73
   217.000,   31.65
   217.104,   31.55
   217.201,   31.50
   217.306,   31.44
   217.403,   31.42
   217.500,   31.45
   217.604,   31.60
   217.701,   31.71
   217.806,   31.74
   217.903,   31.64
   218.000,   31.49
   218.104,   31.35
   218.201,   31.23
   218.306,   31.16
   218.403,   31.15
   218.500,   31.20
   218.604,   31.30
   218.701,   31.40
   218.806,   31.42
   218.903,   31.34
   219.000,   31.22
   219.104,   31.10
   219.201,   31.01
   219.306,   30.95
   219.403,   30.97
   219.500,   31.06
   219.604,   31.19
   219.701,   31.29
   219.806,   31.24
   219.903,   31.12
   220.000,   31.03
   220.104,   30.99
   220.201,   30.90
   220.306,   30.82
   220.403,   30.89
   220.500,   31.04
   220.604,   31.23
   220.701,   31.32
   220.806,   31.26
   220.903,   31.16
   221.000,   31.16
   221.104,   31.13
   221.201,   31.05
   221.306,   30.99
   221.403,   31.04
   221.500,   31.14
   221.604,   31.25
   221.701,   31.27
   221.806,   31.21
   221.903,   31.11
   222.000,   31.07
   222.104,   31.08
   222.201,   31.01
   222.306,   30.96
   222.403,   31.01
   222.500,   31.14
   222.604,   31.29
   222.701,   31.42
   222.806,   31.45
   222.903,   31.53
   223.000,   31.47
   223.104,   31.38
   223.201,   31.30
   223.306,   31.22
   223.403,   31.26
   223.500,   31.33
   223.604,   31.40
   223.701,   31.46
   223.806,   31.49
   223.903,   31.40
   224.000,   31.32
   224.104,   31.21
   224.201,   31.12
   224.306,   31.08
   224.403,   31.12
   224.500,   31.19
   224.604,   31.34
   224.701,   31.44
   224.806,   31.47
   224.903,   31.42
   225.000,   31.31
   225.104,   31.23
   225.201,   31.16
   225.306,   31.09
   225.403,   31.11
   225.500,   31.20
   225.604,   31.28
   225.701,   31.31
   225.806,   31.34
   225.903,   31.34
   226.000,   31.31
   226.104,   31.21
   226.201,   31.10
   226.306,   31.01
   226.403,   31.05
   226.500,   31.12
   226.604,   31.21
   226.701,   31.25
   226.806,   31.21
   226.903,   31.13
   227.000,   31.05
   227.104,   30.93
   227.201,   30.82
   227.306,   30.74
   227.403,   30.80
   227.500,   30.93
   227.604,   31.04
   227.701,   31.00
   227.806,   30.86
   227.903,   30.83
   228.000,   30.84
   228.104,   30.73
   228.201,   30.63
   228.306,   30.54
   228.403,   30.60
   228.500,   30.70
   228.604,   30.90
   228.701,   31.04
   228.806,   31.07
   228.903,   31.05
   229.000,   30.94
   229.104,   30.81
   229.201,   30.73
   229.306,   30.66
   229.403,   30.68
   229.500,   30.78
   229.604,   30.99
   229.701,   31.17
   229.806,   31.25
   229.903,   31.19
   230.000,   31.08
   230.104,   30.98
   230.201,   30.91
   230.306,   30.85
   230.403,   30.88
   230.500,   30.96
   230.604,   31.10
   230.701,   31.22
   230.806,   31.32
   230.903,   31.29
   231.000,   31.18
   231.104,   31.06
   231.201,   30.96
   231.306,   30.86
   231.403,   30.89
   231.500,   31.02
   231.604,   31.20
   231.701,   31.37
   231.806,   31.46
   231.903,   31.44
   232.000,   31.32
   232.104,   31.19
   232.201,   31.07
   232.306,   30.98
   232.403,   31.01
   232.500,   31.11
   232.604,   31.27
   232.701,   31.38
   232.806,   31.47
   232.903,   31.45
   233.000,   31.33
   233.104,   31.18
   233.201,   31.06
   233.306,   30.98
   233.403,   31.02
   233.500,   31.13
   233.604,   31.39
   233.701,   31.66
   233.806,   31.69
   233.903,   31.59
   234.000,   31.49
   234.104,   31.39
   234.201,   31.31
   234.306,   31.26
   234.403,   31.26
   234.500,   31.35
   234.604,   31.56
   234.701,   31.77
   234.806,   31.79
   234.903,   31.68
   235.000,   31.52
   235.104,   31.32
   235.201,   31.14
   235.306,   30.94
   235.403,   30.89
   235.500,   30.88
   235.604,   30.95
   235.701,   31.09
   235.806,   31.11
   235.903,   31.06
   236.000,   30.92
   236.104,   30.78
   236.201,   30.64
   236.306,   30.50
   236.403,   30.49
   236.500,   30.56
   236.604,   30.61
   236.701,   30.61
   236.806,   30.52
   236.903,   30.46
   237.000,   30.36
   237.104,   30.22
   237.201,   30.07
   237.306,   29.94
   237.403,   29.96
   237.500,   30.02
   237.604,   30.16
   237.701,   30.29
   237.806,   30.32
   237.903,   30.32
   238.000,   30.27
   238.104,   30.15
   238.201,   30.06
   238.306,   29.99
   238.403,   30.01
   238.500,   30.12
   238.604,   30.26
   238.701,   30.35
   238.806,   30.32
   238.903,   30.27
   239.000,   30.24
   239.104,   30.13
   239.201,   30.03
   239.306,   29.93
   239.403,   29.96
   239.500,   30.10
   239.604,   30.36
   239.701,   30.50
   239.806,   30.49
   239.903,   30.44
   240.000,   30.34
   240.104,   30.23
   240.201,   30.14
   240.306,   30.07
   240.403,   30.08
   240.500,   30.17
   240.604,   30.29
   240.701,   30.35
   240.806,   30.31
   240.903,   30.22
   241.000,   30.12
   241.104,   29.98
   241.201,   29.87
   241.306,   29.78
   241.403,   29.80
   241.500,   29.86
   241.604,   29.94
   241.701,   30.02
   241.806,   30.05
   241.903,   30.01
   242.000,   29.89
   242.104,   29.76
   242.201,   29.66
   242.306,   29.59
   242.403,   29.61
   242.500,   29.70
   242.604,   29.82
   242.701,   29.89
   242.806,   29.90
   242.903,   29.85
   243.000,   29.73
   243.104,   29.63
   243.201,   29.55
   243.306,   29.47
   243.403,   29.52
   243.500,   29.60
   243.604,   29.72
   243.701,   29.83
   243.806,   29.89
   243.903,   29.88
   244.000,   29.77
   244.104,   29.65
   244.201,   29.55
   244.306,   29.47
   244.403,   29.48
   244.500,   29.56
   244.604,   29.80
   244.701,   30.02
   244.806,   30.06
   244.903,   29.95
   245.000,   29.85
   245.104,   29.74
   245.201,   29.69
   245.306,   29.63
   245.403,   29.64
   245.500,   29.77
   245.604,   30.03
   245.701,   30.20
   245.806,   30.23
   245.903,   30.15
   246.000,   30.06
   246.104,   29.94
   246.201,   29.87
   246.306,   29.80
   246.403,   29.81
   246.500,   29.89
   246.604,   30.01
   246.701,   30.06
   246.806,   30.04
   246.903,   29.94
   247.000,   29.83
   247.104,   29.72
   247.201,   29.64
   247.306,   29.55
   247.403,   29.56
   247.500,   29.59
   247.604,   29.67
   247.701,   29.71
   247.806,   29.66
   247.903,   29.59
   248.000,   29.54
   248.104,   29.48
   248.201,   29.40
   248.306,   29.31
   248.403,   29.37
   248.500,   29.47
   248.604,   29.57
   248.701,   29.61
   248.806,   29.62
   248.903,   29.61
   249.000,   29.58
   249.104,   29.46
   249.201,   29.34
   249.306,   29.23
   249.403,   29.24
   249.500,   29.32
   249.604,   29.43
   249.701,   29.44
   249.806,   29.38
   249.903,   29.35
   250.000,   29.35
   250.104,   29.29
   250.201,   29.20
   250.306,   29.12
   250.403,   29.16
   250.500,   29.27
   250.604,   29.43
   250.701,   29.54
   250.806,   29.56
   250.903,   29.56
   251.000,   29.56
   251.104,   29.47
   251.201,   29.38
   251.306,   29.29
   251.403,   29.32
   251.500,   29.40
   251.604,   29.51
   251.701,   29.59
   251.806,   29.61
   251.903,   29.57
   252.000,   29.52
   252.104,   29.40
   252.201,   29.30
   252.306,   29.22
   252.403,   29.24
   252.500,   29.31
   252.604,   29.41
   252.701,   29.53
   252.806,   29.59
   252.903,   29.52
   253.000,   29.42
   253.104,   29.34
   253.201,   29.27
   253.306,   29.18
   253.403,   29.20
   253.500,   29.30
   253.604,   29.42
   253.701,   29.49
   253.806,   29.54
   253.903,   29.57
   254.000,   29.52
   254.104,   29.41
   254.201,   29.32
   254.306,   29.24
   254.403,   29.25
   254.500,   29.31
   254.604,   29.43
   254.701,   29.46
   254.806,   29.36
   254.903,   29.26
   255.000,   29.13
   255.104,   28.99
   255.201,   28.87
   255.306,   28.76
   255.403,   28.75
   255.500,   28.80
   255.604,   28.89
   255.701,   28.97
   255.806,   28.97
   255.903,   28.93
   256.000,   28.85
   256.104,   28.74
   256.201,   28.67
   256.306,   28.61
   256.403,   28.63
   256.500,   28.72
   256.604,   29.00
   256.701,   29.24
   256.806,   29.28
   256.903,   29.19
   257.000,   29.09
   257.104,   28.99
   257.201,   28.92
   257.306,   28.86
   257.403,   28.87
   257.500,   28.97
   257.604,   29.22
   257.701,   29.44
   257.806,   29.47
   257.903,   29.39
   258.000,   29.28
   258.104,   29.20
   258.201,   29.13
   258.306,   29.05
   258.403,   29.05
   258.500,   29.11
   258.604,   29.23
   258.701,   29.29
   258.806,   29.28
   258.903,   29.23
   259.000,   29.14
   259.104,   29.04
   259.201,   28.96
   259.306,   28.86
   259.403,   28.80
   259.500,   28.80
   259.604,   28.84
   259.701,   28.88
   259.806,   28.85
   259.903,   28.79
   260.000,   28.70
   260.104,   28.59
   260.201,   28.49
   260.306,   28.43
   260.403,   28.44
   260.500,   28.53
   260.604,   28.78
   260.701,   29.01
   260.806,   29.05
   260.903,   28.96
   261.000,   28.86
   261.104,   28.77
   261.201,   28.66
   261.306,   28.58
   261.403,   28.53
   261.500,   28.51
   261.604,   28.49
   261.701,   28.45
   261.806,   28.33
   261.903,   28.22
   262.000,   28.11
   262.104,   27.98
   262.201,   27.87
   262.306,   27.75
   262.403,   27.73
   262.500,   27.74
   262.604,   27.75
   262.701,   27.76
   262.806,   27.70
   262.903,   27.62
   263.000,   27.54
   263.104,   27.46
   263.201,   27.38
   263.306,   27.30
   263.403,   27.30
   263.500,   27.35
   263.604,   27.43
   263.701,   27.52
   263.806,   27.55
   263.903,   27.51
   264.000,   27.41
   264.104,   27.27
   264.201,   27.15
   264.306,   27.10
   264.403,   27.10
   264.500,   27.23
   264.604,   27.44
   264.701,   27.51
   264.806,   27.54
   264.903,   27.48
   265.000,   27.41
   265.104,   27.36
   265.201,   27.31
   265.306,   27.27
   265.403,   27.27
   265.500,   27.31
   265.604,   27.44
   265.701,   27.54
   265.806,   27.56
   265.903,   27.49
   266.000,   27.45
   266.104,   27.40
   266.201,   27.37
   266.306,   27.34
   266.403,   27.34
   266.500,   27.36
   266.604,   27.46
   266.701,   27.60
   266.806,   27.64
   266.903,   27.57
   267.000,   27.52
   267.104,   27.47
   267.201,   27.42
   267.306,   27.35
   267.403,   27.32
   267.500,   27.31
   267.604,   27.32
   267.701,   27.35
   267.806,   27.26
   267.903,   27.13
   268.000,   27.03
   268.104,   26.92
   268.201,   26.82
   268.306,   26.76
   268.403,   26.73
   268.500,   26.74
   268.604,   26.75
   268.701,   26.77
   268.806,   26.78
   268.903,   26.74
   269.000,   26.69
   269.104,   26.64
   269.201,   26.59
   269.306,   26.54
   269.403,   26.53
   269.500,   26.54
   269.604,   26.57
   269.701,   26.59
   269.806,   26.55
   269.903,   26.51
   270.000,   26.46
   270.104,   26.40
   270.201,   26.33
   270.306,   26.23
   270.403,   26.15
   270.500,   26.12
   270.604,   26.08
   270.701,   26.00
   270.806,   25.89
   270.903,   25.79
   271.000,   25.70
   271.104,   25.63
   271.201,   25.55
   271.306,   25.48
   271.403,   25.45
   271.500,   25.45
   271.604,   25.43
   271.701,   25.39
   271.806,   25.30
   271.903,   25.23
   272.000,   25.15
   272.104,   25.09
   272.201,   25.02
   272.306,   24.94
   272.403,   24.89
   272.500,   24.87
   272.604,   24.86
   272.701,   24.83
   272.806,   24.77
   272.903,   24.72
   273.000,   24.66
   273.104,   24.60
   273.201,   24.56
   273.306,   24.51
   273.403,   24.50
   273.500,   24.50
   273.604,   24.51
   273.701,   24.50
   273.806,   24.45
   273.903,   24.41
   274.000,   24.37
   274.104,   24.35
   274.201,   24.32
   274.306,   24.28
   274.403,   24.29
   274.500,   24.38
   274.604,   24.54
   274.701,   24.63
   274.806,   24.62
   274.903,   24.56
   275.000,   24.47
   275.104,   24.36
   275.201,   24.27
   275.306,   24.22
   275.403,   24.23
   275.500,   24.31
   275.604,   24.53
   275.701,   24.74
   275.806,   24.75
   275.903,   24.67
   276.000,   24.60
   276.104,   24.53
   276.201,   24.46
   276.306,   24.39
   276.403,   24.38
   276.500,   24.42
   276.604,   24.49
   276.701,   24.55
   276.806,   24.44
   276.903,   24.39
   277.000,   24.33
   277.104,   24.26
   277.201,   24.18
   277.306,   24.11
   277.403,   24.08
   277.500,   24.08
   277.604,   24.06
   277.701,   24.01
   277.806,   23.95
   277.903,   23.90
   278.000,   23.83
   278.104,   23.74
   278.201,   23.67
   278.306,   23.59
   278.403,   23.59
   278.500,   23.64
   278.604,   23.74
   278.701,   23.81
   278.806,   23.71
   278.903,   23.62
   279.000,   23.53
   279.104,   23.41
   279.201,   23.31
   279.306,   23.22
   279.403,   23.21
   279.500,   23.23
   279.604,   23.28
   279.701,   23.28
   279.806,   23.21
   279.903,   23.08
   280.000,   22.96
   280.104,   22.85
   280.201,   22.74
   280.306,   22.65
   280.403,   22.63
   280.500,   22.65
   280.604,   22.72
   280.701,   22.75
   280.806,   22.73
   280.903,   22.61
   281.000,   22.52
   281.104,   22.44
   281.201,   22.37
   281.306,   22.31
   281.403,   22.32
   281.500,   22.41
   281.604,   22.61
   281.701,   22.75
   281.806,   22.78
   281.903,   22.72
   282.000,   22.64
   282.104,   22.55
   282.201,   22.47
   282.306,   22.41
   282.403,   22.42
   282.500,   22.50
   282.604,   22.62
   282.701,   22.73
   282.806,   22.78
   282.903,   22.79
   283.000,   22.76
   283.104,   22.69
   283.201,   22.61
   283.306,   22.51
   283.403,   22.52
   283.500,   22.63
   283.604,   22.83
   283.701,   23.03
   283.806,   23.08
   283.903,   23.03
   284.000,   22.96
   284.104,   22.86
   284.201,   22.80
   284.306,   22.73
   284.403,   22.73
   284.500,   22.82
   284.604,   23.03
   284.701,   23.23
   284.806,   23.21
   284.903,   23.14
   285.000,   23.08
   285.104,   23.00
   285.201,   22.93
   285.306,   22.85
   285.403,   22.85
   285.500,   22.89
   285.604,   23.04
   285.701,   23.14
   285.806,   23.02
   285.903,   22.94
   286.000,   22.85
   286.104,   22.76
   286.201,   22.69
   286.306,   22.61
   286.403,   22.60
   286.500,   22.62
   286.604,   22.64
   286.701,   22.61
   286.806,   22.56
   286.903,   22.43
   287.000,   22.30
   287.104,   22.19
   287.201,   22.08
   287.306,   21.99
   287.403,   21.98
   287.500,   22.00
   287.604,   22.07
   287.701,   22.09
   287.806,   22.06
   287.903,   21.95
   288.000,   21.84
   288.104,   21.74
   288.201,   21.66
   288.306,   21.58
   288.403,   21.57
   288.500,   21.61
   288.604,   21.73
   288.701,   21.80
   288.806,   21.80
   288.903,   21.69
   289.000,   21.59
   289.104,   21.52
   289.201,   21.47
   289.306,   21.41
   289.403,   21.42
   289.500,   21.49
   289.604,   21.60
   289.701,   21.65
   289.806,   21.64
   289.903,   21.60
   290.000,   21.56
   290.104,   21.47
   290.201,   21.39
   290.306,   21.34
   290.403,   21.33
   290.500,   21.34
   290.604,   21.38
   290.701,   21.39
   290.806,   21.37
   290.903,   21.33
   291.000,   21.29
   291.104,   21.25
   291.201,   21.20
   291.306,   21.17
   291.403,   21.21
   291.500,   21.28
   291.604,   21.35
   291.701,   21.41
   291.806,   21.42
   291.903,   21.38
   292.000,   21.34
   292.104,   21.31
   292.201,   21.28
   292.306,   21.25
   292.403,   21.25
   292.500,   21.28
   292.604,   21.30
   292.701,   21.32
   292.806,   21.33
   292.903,   21.26
   293.000,   21.22
   293.104,   21.18
   293.201,   21.13
   293.306,   21.07
   293.403,   21.06
   293.500,   21.10
   293.604,   21.22
   293.701,   21.30
   293.806,   21.20
   293.903,   21.14
   294.000,   21.09
   294.104,   21.03
   294.201,   20.98
   294.306,   20.91
   294.403,   20.90
   294.500,   20.95
   294.604,   21.08
   294.701,   21.16
   294.806,   21.11
   294.903,   21.03
   295.000,   20.95
   295.104,   20.89
   295.201,   20.84
   295.306,   20.79
   295.403,   20.79
   295.500,   20.84
   295.604,   20.93
   295.701,   21.00
   295.806,   20.99
   295.903,   20.94
   296.000,   20.84
   296.104,   20.74
   296.201,   20.67
   296.306,   20.62
   296.403,   20.62
   296.500,   20.67
   296.604,   20.77
   296.701,   20.79
   296.806,   20.74
   296.903,   20.70
   297.000,   20.61
   297.104,   20.54
   297.201,   20.48
   297.306,   20.43
   297.403,   20.43
   297.500,   20.47
   297.604,   20.52
   297.701,   20.53
   297.806,   20.49
   297.903,   20.46
   298.000,   20.40
   298.104,   20.34
   298.201,   20.30
   298.306,   20.25
   298.403,   20.22
   298.500,   20.21
   298.604,   20.20
   298.701,   20.16
   298.806,   20.10
   298.903,   20.03
   299.000,   19.97
   299.104,   19.90
   299.201,   19.84
   299.306,   19.78
   299.403,   19.77
   299.500,   19.83
   299.604,   19.92
   299.701,   19.98
   299.806,   19.89
   299.903,   19.82
   300.000,   19.77
   300.104,   19.71
   300.201,   19.65
   300.306,   19.58
   300.403,   19.54
   300.500,   19.53
   300.604,   19.51
   300.701,   19.47
   300.806,   19.40
   300.903,   19.34
   301.000,   19.29
   301.104,   19.23
   301.201,   19.16
   301.306,   19.09
   301.403,   19.06
   301.500,   19.07
   301.604,   19.10
   301.701,   19.17
   301.806,   19.14
   301.903,   19.10
   302.000,   19.06
   302.104,   19.01
   302.201,   18.96
   302.306,   18.91
   302.403,   18.88
   302.500,   18.86
   302.604,   18.84
   302.701,   18.80
   302.806,   18.75
   302.903,   18.71
   303.000,   18.66
   303.104,   18.62
   303.201,   18.58
   303.306,   18.54
   303.403,   18.51
   303.500,   18.52
   303.604,   18.54
   303.701,   18.51
   303.806,   18.44
   303.903,   18.38
   304.000,   18.31
   304.104,   18.24
   304.201,   18.19
   304.306,   18.13
   304.403,   18.11
   304.507,   18.15
   304.604,   18.25
   304.701,   18.31
   304.806,   18.22
   304.903,   18.13
   305.007,   18.06
   305.104,   18.01
   305.201,   17.95
   305.306,   17.89
   305.403,   17.88
   305.507,   17.92
   305.604,   18.01
   305.701,   18.08
   305.806,   18.08
   305.903,   17.98
   306.007,   17.87
   306.104,   17.80
   306.201,   17.75
   306.306,   17.70
   306.403,   17.70
   306.507,   17.74
   306.604,   17.82
   306.701,   17.88
   306.806,   17.90
   306.903,   17.84
   307.007,   17.73
   307.104,   17.67
   307.201,   17.61
   307.306,   17.56
   307.403,   17.55
   307.507,   17.57
   307.604,   17.61
   307.701,   17.65
   307.806,   17.65
   307.903,   17.56
   308.007,   17.50
   308.104,   17.44
   308.201,   17.40
   308.306,   17.34
   308.403,   17.34
   308.507,   17.40
   308.604,   17.56
   308.701,   17.67
   308.806,   17.69
   308.903,   17.62
   309.007,   17.56
   309.104,   17.50
   309.201,   17.45
   309.306,   17.40
   309.403,   17.40
   309.507,   17.45
   309.604,   17.59
   309.701,   17.68
   309.806,   17.62
   309.903,   17.56
   310.007,   17.48
   310.104,   17.42
   310.201,   17.36
   310.306,   17.31
   310.403,   17.30
   310.507,   17.34
   310.604,   17.41
   310.701,   17.40
   310.806,   17.35
   310.903,   17.28
   311.007,   17.21
   311.104,   17.14
   311.201,   17.08
   311.306,   17.01
   311.403,   17.01
   311.507,   17.06
   311.604,   17.19
   311.701,   17.29
   311.806,   17.31
   311.903,   17.27
   312.007,   17.19
   312.104,   17.14
   312.201,   17.08
   312.306,   17.02
   312.403,   17.02
   312.507,   17.09
   312.604,   17.28
   312.701,   17.41
   312.806,   17.40
   312.903,   17.36
   313.007,   17.32
   313.104,   17.27
   313.201,   17.23
   313.306,   17.19
   313.403,   17.20
   313.507,   17.26
   313.604,   17.36
   313.701,   17.38
   313.806,   17.30
   313.903,   17.24
   314.007,   17.19
   314.104,   17.16
   314.201,   17.11
   314.306,   17.08
   314.403,   17.08
   314.507,   17.12
   314.604,   17.22
   314.701,   17.26
   314.806,   17.23
   314.903,   17.17
   315.007,   17.11
   315.104,   17.06
   315.201,   17.02
   315.306,   16.98
   315.403,   16.97
   315.507,   17.00
   315.604,   17.01
   315.701,   16.97
   315.806,   16.90
   315.903,   16.84
   316.007,   16.77
   316.104,   16.67
   316.201,   16.61
   316.306,   16.55
   316.403,   16.53
   316.507,   16.56
   316.604,   16.60
   316.701,   16.62
   316.806,   16.57
   316.903,   16.49
   317.007,   16.42
   317.104,   16.37
   317.201,   16.31
   317.306,   16.26
   317.403,   16.25
   317.507,   16.29
   317.604,   16.33
   317.701,   16.35
   317.806,   16.33
   317.903,   16.25
   318.007,   16.21
   318.104,   16.17
   318.201,   16.13
   318.306,   16.10
   318.403,   16.10
   318.507,   16.15
   318.604,   16.23
   318.701,   16.25
   318.806,   16.22
   318.903,   16.15
   319.007,   16.10
   319.104,   16.08
   319.201,   16.07
   319.306,   16.06
   319.403,   16.06
   319.507,   16.07
   319.604,   16.08
   319.701,   16.06
   319.806,   16.04
   319.903,   16.02
   320.007,   15.99
   320.104,   15.97
   320.201,   15.96
   320.306,   15.94
   320.403,   15.93
   320.507,   15.94
   320.604,   15.94
   320.701,   15.93
   320.806,   15.90
   320.903,   15.88
   321.007,   15.84
   321.104,   15.80
   321.201,   15.75
   321.306,   15.71
   321.403,   15.67
   321.507,   15.64
   321.604,   15.61
   321.701,   15.57
   321.806,   15.52
   321.903,   15.47
   322.007,   15.42
   322.104,   15.38
   322.201,   15.33
   322.306,   15.29
   322.403,   15.26
   322.507,   15.25
   322.604,   15.24
   322.701,   15.22
   322.806,   15.19
   322.903,   15.15
   323.007,   15.12
   323.104,   15.09
   323.201,   15.06
   323.306,   15.02
   323.403,   15.00
   323.507,   15.01
   323.604,   15.00
   323.701,   14.98
   323.806,   14.95
   323.903,   14.91
   324.007,   14.86
   324.104,   14.82
   324.201,   14.78
   324.306,   14.73
   324.403,   14.71
   324.507,   14.75
   324.604,   14.80
   324.701,   14.82
   324.806,   14.74
   324.903,   14.68
   325.007,   14.64
   325.104,   14.59
   325.201,   14.54
   325.306,   14.49
   325.403,   14.47
   325.507,   14.50
   325.604,   14.53
   325.701,   14.56
   325.806,   14.50
   325.903,   14.45
   326.007,   14.40
   326.104,   14.35
   326.201,   14.31
   326.306,   14.26
   326.403,   14.24
   326.507,   14.25
   326.604,   14.26
   326.701,   14.24
   326.806,   14.20
   326.903,   14.17
   327.007,   14.12
   327.104,   14.09
   327.201,   14.05
   327.306,   14.01
   327.403,   13.99
   327.507,   13.98
   327.604,   13.98
   327.701,   13.96
   327.806,   13.93
   327.903,   13.90
   328.007,   13.86
   328.104,   13.82
   328.201,   13.77
   328.306,   13.73
   328.403,   13.71
   328.507,   13.72
   328.604,   13.74
   328.701,   13.73
   328.806,   13.71
   328.903,   13.70
   329.007,   13.68
   329.104,   13.66
   329.201,   13.65
   329.306,   13.63
   329.403,   13.62
   329.507,   13.63
   329.604,   13.63
   329.701,   13.61
   329.806,   13.58
   329.903,   13.55
   330.007,   13.51
   330.104,   13.47
   330.201,   13.43
   330.306,   13.38
   330.403,   13.35
   330.507,   13.37
   330.604,   13.39
   330.701,   13.36
   330.806,   13.30
   330.903,   13.25
   331.007,   13.20
   331.104,   13.15
   331.201,   13.10
   331.306,   13.05
   331.403,   13.01
   331.507,   13.00
   331.604,   12.98
   331.701,   12.96
   331.806,   12.92
   331.903,   12.88
   332.007,   12.85
   332.104,   12.81
   332.201,   12.78
   332.306,   12.75
   332.403,   12.74
   332.507,   12.75
   332.604,   12.74
   332.701,   12.72
   332.806,   12.69
   332.903,   12.67
   333.007,   12.64
   333.104,   12.61
   333.201,   12.57
   333.306,   12.54
   333.403,   12.52
   333.507,   12.54
   333.604,   12.58
   333.701,   12.60
   333.806,   12.54
   333.903,   12.51
   334.007,   12.48
   334.104,   12.45
   334.201,   12.42
   334.306,   12.39
   334.403,   12.38
   334.507,   12.42
   334.604,   12.50
   334.701,   12.56
   334.806,   12.50
   334.903,   12.44
   335.007,   12.39
   335.104,   12.36
   335.201,   12.32
   335.306,   12.28
   335.403,   12.27
   335.507,   12.30
   335.604,   12.37
   335.701,   12.46
   335.806,   12.47
   335.903,   12.44
   336.007,   12.38
   336.104,   12.32
   336.201,   12.28
   336.306,   12.24
   336.403,   12.20
   336.507,   12.19
   336.604,   12.24
   336.701,   12.22
   336.806,   12.17
   336.903,   12.14
   337.007,   12.13
   337.104,   12.14
   337.201,   12.16
   337.306,   12.12
   337.403,   12.09
   337.507,   12.13
   337.604,   12.20
   337.701,   12.24
   337.806,   12.18
   337.903,   12.15
   338.007,   12.11
   338.104,   12.08
   338.201,   12.04
   338.306,   12.00
   338.403,   11.98
   338.507,   12.00
   338.604,   12.02
   338.701,   12.02
   338.806,   11.95
   338.903,   11.89
   339.007,   11.84
   339.104,   11.79
   339.201,   11.74
   339.306,   11.70
   339.403,   11.68
   339.507,   11.69
   339.604,   11.70
   339.701,   11.70
   339.806,   11.68
   339.903,   11.66
   340.007,   11.64
   340.104,   11.60
   340.201,   11.57
