$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:115.     

JDAY,T(C)
   201.000,   15.50
   201.104,   15.75
   201.201,   17.50
   201.306,   16.58
   201.403,   16.21
   201.500,   15.02
   201.604,   15.28
   201.701,   15.79
   201.806,   16.17
   201.903,   15.67
   202.000,   15.17
   202.104,   15.31
   202.201,   15.72
   202.306,   16.94
   202.403,   16.71
   202.500,   15.74
   202.604,   14.87
   202.701,   14.75
   202.806,   15.12
   202.903,   15.73
   203.000,   15.95
   203.104,   15.82
   203.201,   15.60
   203.306,   15.73
   203.403,   15.93
   203.500,   15.92
   203.604,   15.59
   203.701,   15.24
   203.806,   15.15
   203.903,   15.61
   204.000,   16.00
   204.104,   16.08
   204.201,   15.89
   204.306,   15.68
   204.403,   15.57
   204.500,   15.67
   204.604,   15.60
   204.701,   15.44
   204.806,   15.20
   204.903,   15.20
   205.000,   15.53
   205.104,   16.15
   205.201,   16.18
   205.306,   15.94
   205.403,   15.57
   205.500,   15.62
   205.604,   16.18
   205.701,   16.58
   205.806,   16.46
   205.903,   15.93
   206.000,   16.05
   206.104,   16.29
   206.201,   16.84
   206.306,   16.78
   206.403,   16.19
   206.500,   15.92
   206.604,   15.62
   206.701,   15.75
   206.806,   15.97
   206.903,   16.07
   207.000,   16.02
   207.104,   16.25
   207.201,   16.75
   207.306,   16.80
   207.403,   16.20
   207.500,   15.91
   207.604,   15.63
   207.701,   15.68
   207.806,   15.77
   207.903,   15.77
   208.000,   15.74
   208.104,   15.76
   208.201,   15.89
   208.306,   15.91
   208.403,   16.01
   208.500,   16.10
   208.604,   16.09
   208.701,   15.92
   208.806,   16.07
   208.903,   16.92
   209.000,   17.29
   209.104,   16.32
   209.201,   15.77
   209.306,   15.20
   209.403,   15.33
   209.500,   15.57
   209.604,   15.88
   209.701,   15.65
   209.806,   15.43
   209.903,   15.47
   210.000,   16.34
   210.104,   17.25
   210.201,   17.17
   210.306,   16.65
   210.403,   16.24
   210.500,   16.27
   210.604,   16.61
   210.701,   17.11
   210.806,   17.05
   210.903,   16.68
   211.000,   16.81
   211.104,   17.23
   211.201,   17.48
   211.306,   17.18
   211.403,   16.89
   211.500,   16.89
   211.604,   17.30
   211.701,   17.47
   211.806,   17.19
   211.903,   16.40
   212.000,   16.35
   212.104,   16.48
   212.201,   16.29
   212.306,   15.90
   212.403,   15.67
   212.500,   15.95
   212.604,   16.47
   212.701,   16.36
   212.806,   15.73
   212.903,   15.47
   213.000,   16.11
   213.104,   17.14
   213.201,   17.47
   213.306,   17.04
   213.403,   16.56
   213.500,   16.62
   213.604,   17.29
   213.701,   17.37
   213.806,   17.05
   213.903,   16.13
   214.000,   16.15
   214.104,   17.01
   214.201,   17.42
   214.306,   17.34
   214.403,   17.37
   214.500,   17.29
   214.604,   17.52
   214.701,   17.49
   214.806,   17.55
   214.903,   17.14
   215.000,   16.88
   215.104,   16.41
   215.201,   17.24
   215.306,   17.27
   215.403,   17.17
   215.500,   17.19
   215.604,   17.71
   215.701,   17.79
   215.806,   16.60
   215.903,   15.62
   216.000,   15.24
   216.104,   15.80
   216.201,   17.36
   216.306,   17.71
   216.403,   17.13
   216.500,   15.95
   216.604,   16.14
   216.701,   17.30
   216.806,   17.99
   216.903,   17.72
   217.000,   16.99
   217.104,   16.54
   217.201,   16.96
   217.306,   17.69
   217.403,   18.02
   217.500,   17.64
   217.604,   17.35
   217.701,   17.07
   217.806,   16.96
   217.903,   16.22
   218.000,   16.20
   218.104,   16.79
   218.201,   17.60
   218.306,   18.13
   218.403,   18.12
   218.500,   17.73
   218.604,   17.42
   218.701,   17.16
   218.806,   16.86
   218.903,   16.95
   219.000,   17.20
   219.104,   17.71
   219.201,   17.72
   219.306,   17.70
   219.403,   17.21
   219.500,   17.06
   219.604,   17.05
   219.701,   17.13
   219.806,   16.97
   219.903,   16.95
   220.000,   16.99
   220.104,   17.59
   220.201,   17.84
   220.306,   17.83
   220.403,   17.58
   220.500,   17.52
   220.604,   17.45
   220.701,   17.05
   220.806,   16.20
   220.903,   16.03
   221.000,   16.89
   221.104,   17.56
   221.201,   17.98
   221.306,   17.60
   221.403,   17.15
   221.500,   16.72
   221.604,   16.82
   221.701,   16.72
   221.806,   17.08
   221.903,   17.15
   222.000,   17.21
   222.104,   17.60
   222.201,   17.58
   222.306,   17.56
   222.403,   17.35
   222.500,   17.33
   222.604,   17.16
   222.701,   17.40
   222.806,   17.43
   222.903,   17.75
   223.000,   17.66
   223.104,   17.34
   223.201,   16.96
   223.306,   16.99
   223.403,   17.37
   223.500,   17.65
   223.604,   17.67
   223.701,   17.19
   223.806,   17.25
   223.903,   17.61
   224.000,   17.71
   224.104,   17.43
   224.201,   17.13
   224.306,   17.07
   224.403,   17.69
   224.500,   18.02
   224.604,   18.01
   224.701,   17.39
   224.806,   17.32
   224.903,   17.51
   225.000,   18.25
   225.104,   18.47
   225.201,   18.50
   225.306,   17.99
   225.403,   17.56
   225.500,   17.17
   225.604,   16.98
   225.701,   17.23
   225.806,   17.95
   225.903,   18.36
   226.000,   18.42
   226.104,   17.94
   226.201,   17.74
   226.306,   17.82
   226.403,   18.36
   226.500,   18.67
   226.604,   18.28
   226.701,   17.46
   226.806,   16.98
   226.903,   16.91
   227.000,   17.50
   227.104,   17.94
   227.201,   18.13
   227.306,   18.07
   227.403,   18.14
   227.500,   17.96
   227.604,   17.62
   227.701,   16.84
   227.806,   16.77
   227.903,   17.32
   228.000,   18.31
   228.104,   18.60
   228.201,   18.18
   228.306,   17.48
   228.403,   17.41
   228.500,   17.82
   228.604,   18.40
   228.701,   18.28
   228.806,   17.55
   228.903,   17.02
   229.000,   17.19
   229.104,   17.86
   229.201,   18.28
   229.306,   18.29
   229.403,   17.83
   229.500,   17.56
   229.604,   17.59
   229.701,   17.94
   229.806,   18.16
   229.903,   18.11
   230.000,   17.81
   230.104,   17.64
   230.201,   17.86
   230.306,   18.28
   230.403,   18.28
   230.500,   17.81
   230.604,   17.21
   230.701,   17.08
   230.806,   17.72
   230.903,   18.49
   231.000,   18.88
   231.104,   18.61
   231.201,   18.30
   231.306,   18.21
   231.403,   18.54
   231.500,   18.77
   231.604,   18.72
   231.701,   18.29
   231.806,   18.07
   231.903,   18.04
   232.000,   17.99
   232.104,   18.15
   232.201,   18.32
   232.306,   18.56
   232.403,   18.69
   232.500,   18.51
   232.604,   18.09
   232.701,   17.72
   232.806,   17.98
   232.903,   18.32
   233.000,   18.45
   233.104,   18.16
   233.201,   18.02
   233.306,   18.13
   233.403,   18.63
   233.500,   18.85
   233.604,   18.86
   233.701,   18.81
   233.806,   18.48
   233.903,   17.93
   234.000,   17.48
   234.104,   17.68
   234.201,   17.91
   234.306,   18.35
   234.403,   18.33
   234.500,   18.05
   234.604,   17.66
   234.701,   17.80
   234.806,   17.86
   234.903,   17.75
   235.000,   17.76
   235.104,   18.25
   235.201,   18.64
   235.306,   18.84
   235.403,   18.39
   235.500,   17.88
   235.604,   17.66
   235.701,   18.51
   235.806,   19.16
   235.903,   19.28
   236.000,   18.83
   236.104,   18.79
   236.201,   18.63
   236.306,   18.90
   236.403,   18.86
   236.500,   18.59
   236.604,   18.00
   236.701,   17.68
   236.806,   17.85
   236.903,   18.28
   237.000,   18.89
   237.104,   18.94
   237.201,   18.41
   237.306,   17.83
   237.403,   17.65
   237.500,   17.99
   237.604,   18.27
   237.701,   18.34
   237.806,   17.90
   237.903,   17.72
   238.000,   17.90
   238.104,   18.37
   238.201,   18.27
   238.306,   18.02
   238.403,   17.71
   238.500,   17.77
   238.604,   17.92
   238.701,   18.16
   238.806,   18.13
   238.903,   18.23
   239.000,   18.44
   239.104,   18.75
   239.201,   18.75
   239.306,   18.50
   239.403,   18.30
   239.500,   18.33
   239.604,   18.44
   239.701,   18.33
   239.806,   17.92
   239.903,   17.64
   240.000,   18.02
   240.104,   18.81
   240.201,   19.19
   240.306,   18.96
   240.403,   18.28
   240.500,   17.77
   240.604,   17.81
   240.701,   18.03
   240.806,   18.48
   240.903,   18.79
   241.000,   18.93
   241.104,   18.98
   241.201,   19.07
   241.306,   18.91
   241.403,   18.61
   241.500,   18.24
   241.604,   18.06
   241.701,   18.14
   241.806,   18.60
   241.903,   18.88
   242.000,   18.94
   242.104,   18.83
   242.201,   18.71
   242.306,   18.91
   242.403,   19.12
   242.500,   18.98
   242.604,   18.56
   242.701,   18.09
   242.806,   18.15
   242.903,   18.69
   243.000,   19.29
   243.104,   19.14
   243.201,   18.42
   243.306,   17.96
   243.403,   17.98
   243.500,   18.32
   243.604,   18.48
   243.701,   18.38
   243.806,   18.06
   243.903,   18.04
   244.000,   18.34
   244.104,   18.63
   244.201,   18.75
   244.306,   18.63
   244.403,   18.63
   244.500,   18.70
   244.604,   18.85
   244.701,   18.61
   244.806,   18.15
   244.903,   17.61
   245.000,   17.49
   245.104,   18.07
   245.201,   18.71
   245.306,   19.02
   245.403,   18.92
   245.500,   18.60
   245.604,   18.31
   245.701,   17.95
   245.806,   17.63
   245.903,   17.50
   246.000,   17.82
   246.104,   18.15
   246.201,   18.66
   246.306,   18.80
   246.403,   18.76
   246.500,   18.57
   246.604,   18.45
   246.701,   18.35
   246.806,   17.98
   246.903,   17.77
   247.000,   18.01
   247.104,   18.79
   247.201,   19.25
   247.306,   19.33
   247.403,   18.80
   247.500,   18.31
   247.604,   18.29
   247.701,   18.84
   247.806,   19.31
   247.903,   19.47
   248.000,   19.31
   248.104,   19.06
   248.201,   19.00
   248.306,   19.37
   248.403,   19.68
   248.500,   19.55
   248.604,   19.09
   248.701,   18.49
   248.806,   18.42
   248.903,   18.86
   249.000,   19.54
   249.104,   19.60
   249.201,   19.28
   249.306,   18.66
   249.403,   18.49
   249.500,   18.65
   249.604,   18.90
   249.701,   18.65
   249.806,   18.33
   249.903,   18.35
   250.000,   18.77
   250.104,   19.23
   250.201,   19.15
   250.306,   18.63
   250.403,   18.01
   250.500,   17.74
   250.604,   17.82
   250.701,   18.18
   250.806,   18.54
   250.903,   18.82
   251.000,   18.97
   251.104,   19.10
   251.201,   19.03
   251.306,   18.90
   251.403,   18.69
   251.500,   18.62
   251.604,   18.49
   251.701,   18.57
   251.806,   18.79
   251.903,   18.99
   252.000,   18.98
   252.104,   18.87
   252.201,   18.77
   252.306,   18.89
   252.403,   18.85
   252.500,   18.71
   252.604,   18.50
   252.701,   18.50
   252.806,   18.88
   252.903,   19.33
   253.000,   19.50
   253.104,   19.41
   253.201,   18.96
   253.306,   18.48
   253.403,   18.32
   253.500,   18.10
   253.604,   17.87
   253.701,   17.58
   253.806,   17.73
   253.903,   18.36
   254.000,   18.92
   254.104,   18.98
   254.201,   18.44
   254.306,   17.66
   254.403,   17.37
   254.500,   17.64
   254.604,   18.17
   254.701,   18.40
   254.806,   18.24
   254.903,   18.13
   255.000,   18.69
   255.104,   19.41
   255.201,   19.69
   255.306,   19.32
   255.403,   18.89
   255.500,   18.75
   255.604,   19.06
   255.701,   19.70
   255.806,   19.98
   255.903,   19.76
   256.000,   19.42
   256.104,   19.26
   256.201,   19.28
   256.306,   19.25
   256.403,   19.04
   256.500,   18.87
   256.604,   18.86
   256.701,   18.94
   256.806,   18.77
   256.903,   18.32
   257.000,   18.21
   257.104,   18.41
   257.201,   18.77
   257.306,   18.72
   257.403,   18.57
   257.500,   18.19
   257.604,   18.17
   257.701,   18.29
   257.806,   17.78
   257.903,   17.23
   258.000,   17.08
   258.104,   17.08
   258.201,   17.53
   258.306,   17.85
   258.403,   18.04
   258.500,   17.98
   258.604,   17.72
   258.701,   17.49
   258.806,   17.32
   258.903,   17.47
   259.000,   18.14
   259.104,   19.06
   259.201,   19.30
   259.306,   18.87
   259.403,   18.36
   259.500,   18.35
   259.604,   18.97
   259.701,   19.55
   259.806,   19.59
   259.903,   19.20
   260.000,   19.03
   260.104,   19.23
   260.201,   19.82
   260.306,   19.96
   260.403,   19.69
   260.500,   19.30
   260.604,   19.49
   260.701,   19.74
   260.806,   19.70
   260.903,   19.26
   261.000,   18.74
   261.104,   18.32
   261.201,   18.71
   261.306,   19.18
   261.403,   19.68
   261.500,   19.44
   261.604,   18.64
   261.701,   18.00
   261.806,   18.23
   261.903,   19.10
   262.000,   19.58
   262.104,   19.63
   262.201,   19.03
   262.306,   18.68
   262.403,   18.59
   262.500,   19.09
   262.604,   19.45
   262.701,   19.56
   262.806,   19.45
   262.903,   19.29
   263.000,   19.24
   263.104,   19.36
   263.201,   19.58
   263.306,   19.43
   263.403,   19.24
   263.500,   18.93
   263.604,   19.06
   263.701,   19.46
   263.806,   19.82
   263.903,   19.81
   264.000,   19.37
   264.104,   19.03
   264.201,   18.90
   264.306,   19.09
   264.403,   19.11
   264.500,   19.30
   264.604,   18.99
   264.701,   18.38
   264.806,   17.98
   264.903,   17.97
   265.000,   18.56
   265.104,   18.90
   265.201,   18.98
   265.306,   18.64
   265.403,   18.47
   265.500,   18.51
   265.604,   19.13
   265.701,   19.51
   265.806,   18.93
   265.903,   18.08
   266.000,   17.48
   266.104,   17.64
   266.201,   18.43
   266.306,   19.26
   266.403,   19.44
   266.500,   19.26
   266.604,   18.64
   266.701,   18.45
   266.806,   18.65
   266.903,   18.86
   267.000,   18.57
   267.104,   18.24
   267.201,   17.84
   267.306,   17.79
   267.403,   17.91
   267.500,   18.30
   267.604,   18.73
   267.701,   18.82
   267.806,   18.59
   267.903,   18.29
   268.000,   18.31
   268.104,   18.77
   268.201,   19.34
   268.306,   19.53
   268.403,   19.54
   268.500,   19.18
   268.604,   18.97
   268.701,   18.89
   268.806,   19.16
   268.903,   19.57
   269.000,   19.62
   269.104,   19.52
   269.201,   19.30
   269.306,   19.04
   269.403,   19.10
   269.500,   19.13
   269.604,   19.54
   269.701,   19.48
   269.806,   19.10
   269.903,   18.62
   270.000,   18.52
   270.104,   18.82
   270.201,   19.15
   270.306,   19.07
   270.403,   18.69
   270.500,   18.15
   270.604,   18.03
   270.701,   19.14
   270.806,   19.94
   270.903,   20.36
   271.000,   19.86
   271.104,   19.17
   271.201,   18.42
   271.306,   18.13
   271.403,   18.34
   271.500,   18.84
   271.604,   18.91
   271.701,   18.85
   271.806,   18.74
   271.903,   18.75
   272.000,   19.09
   272.104,   19.49
   272.201,   19.53
   272.306,   19.30
   272.403,   19.00
   272.500,   18.82
   272.604,   18.80
   272.701,   18.99
   272.806,   18.97
   272.903,   19.05
   273.000,   18.79
   273.104,   18.58
   273.201,   18.51
   273.306,   18.54
   273.403,   18.67
   273.500,   18.58
   273.604,   18.53
   273.701,   18.46
   273.806,   18.43
   273.903,   18.59
   274.000,   18.77
   274.104,   19.23
   274.201,   19.40
   274.306,   18.98
   274.403,   18.51
   274.500,   18.24
   274.604,   18.27
   274.701,   18.54
   274.806,   18.46
   274.903,   18.34
   275.000,   18.57
   275.104,   18.84
   275.201,   18.86
   275.306,   18.64
   275.403,   18.39
   275.500,   18.24
   275.604,   18.55
   275.701,   19.44
   275.806,   20.13
   275.903,   19.97
   276.000,   19.11
   276.104,   18.69
   276.201,   18.47
   276.306,   18.24
   276.403,   18.24
   276.500,   18.22
   276.604,   18.30
   276.701,   18.54
   276.806,   18.78
   276.903,   18.99
   277.000,   18.85
   277.104,   18.55
   277.201,   18.21
   277.306,   18.03
   277.403,   18.44
   277.500,   18.84
   277.604,   19.33
   277.701,   19.93
   277.806,   19.65
   277.903,   19.54
   278.000,   18.46
   278.104,   17.86
   278.201,   17.94
   278.306,   18.02
   278.403,   19.01
   278.500,   20.40
   278.604,   22.05
   278.701,   21.71
   278.806,   19.42
   278.903,   17.96
   279.000,   17.42
   279.104,   17.67
   279.201,   18.20
   279.306,   18.77
   279.403,   18.95
   279.500,   18.88
   279.604,   18.35
   279.701,   17.99
   279.806,   18.16
   279.903,   18.63
   280.000,   19.34
   280.104,   19.75
   280.201,   19.38
   280.306,   18.75
   280.403,   18.15
   280.500,   17.79
   280.604,   17.91
   280.701,   18.19
   280.806,   18.75
   280.903,   19.25
   281.000,   19.05
   281.104,   18.81
   281.201,   18.50
   281.306,   18.15
   281.403,   18.27
   281.500,   19.52
   281.604,   20.61
   281.701,   20.58
   281.806,   20.19
   281.903,   19.64
   282.000,   19.27
   282.104,   19.14
   282.201,   19.05
   282.306,   18.81
   282.403,   18.95
   282.500,   19.22
   282.604,   18.23
   282.701,   18.06
   282.806,   18.05
   282.903,   18.24
   283.000,   19.70
   283.104,   19.68
   283.201,   19.38
   283.306,   18.66
   283.403,   18.42
   283.500,   18.43
   283.604,   18.65
   283.701,   19.10
   283.806,   19.25
   283.903,   19.20
   284.000,   18.94
   284.104,   18.93
   284.201,   18.91
   284.306,   18.88
   284.403,   19.06
   284.500,   19.53
   284.604,   20.11
   284.701,   20.51
   284.806,   20.18
   284.903,   19.73
   285.000,   18.97
   285.104,   18.47
   285.201,   18.32
   285.306,   18.31
   285.403,   18.55
   285.500,   19.30
   285.604,   20.04
   285.701,   20.33
   285.806,   19.52
   285.903,   18.55
   286.000,   17.78
   286.104,   17.41
   286.201,   17.61
   286.306,   17.97
   286.403,   18.28
   286.500,   18.40
   286.604,   18.17
   286.701,   17.85
   286.806,   17.93
   286.903,   18.41
   287.000,   18.98
   287.104,   19.26
   287.201,   18.89
   287.306,   18.19
   287.403,   17.69
   287.500,   17.40
   287.604,   17.38
   287.701,   17.67
   287.806,   18.37
   287.903,   18.98
   288.000,   18.93
   288.104,   18.77
   288.201,   18.39
   288.306,   18.08
   288.403,   18.13
   288.500,   18.38
   288.604,   19.23
   288.701,   19.50
   288.806,   19.15
   288.903,   18.51
   289.000,   17.98
   289.104,   17.85
   289.201,   18.07
   289.306,   18.31
   289.403,   18.61
   289.500,   19.02
   289.604,   19.03
   289.701,   18.80
   289.806,   18.09
   289.903,   18.11
   290.000,   18.62
   290.104,   18.69
   290.201,   18.73
   290.306,   18.62
   290.403,   18.57
   290.500,   18.41
   290.604,   18.25
   290.701,   17.93
   290.806,   18.35
   290.903,   18.56
   291.000,   18.89
   291.104,   19.10
   291.201,   19.05
   291.306,   18.96
   291.403,   19.24
   291.500,   19.47
   291.604,   19.90
   291.701,   19.94
   291.806,   19.35
   291.903,   18.69
   292.000,   18.31
   292.104,   18.12
   292.201,   18.22
   292.306,   18.63
   292.403,   19.09
   292.500,   19.92
   292.604,   19.84
   292.701,   18.86
   292.806,   18.61
   292.903,   18.22
   293.000,   18.07
   293.104,   18.13
   293.201,   19.54
   293.306,   20.41
   293.403,   19.64
   293.500,   19.50
   293.604,   18.95
   293.701,   19.52
   293.806,   19.80
   293.903,   20.47
   294.000,   20.44
   294.104,   19.67
   294.201,   17.90
   294.306,   17.65
   294.403,   17.64
   294.500,   19.40
   294.604,   20.02
   294.701,   20.01
   294.806,   19.92
   294.903,   19.48
   295.000,   18.00
   295.104,   17.70
   295.201,   17.76
   295.306,   17.77
   295.403,   19.64
   295.500,   19.84
   295.604,   19.65
   295.701,   19.10
   295.806,   18.78
   295.903,   18.68
   296.000,   18.54
   296.104,   18.19
   296.201,   18.16
   296.306,   18.12
   296.403,   18.50
   296.500,   19.05
   296.604,   18.31
   296.701,   18.01
   296.806,   17.83
   296.903,   17.90
   297.000,   17.91
   297.104,   17.95
   297.201,   17.78
   297.306,   17.69
   297.403,   17.97
   297.500,   17.43
   297.604,   17.27
   297.701,   17.30
   297.806,   17.61
   297.903,   18.06
   298.000,   18.32
   298.104,   18.28
   298.201,   17.98
   298.306,   17.92
   298.403,   19.67
   298.500,   19.78
   298.604,   19.91
   298.701,   19.90
   298.806,   19.80
   298.903,   19.64
   299.000,   19.54
   299.104,   19.46
   299.201,   19.40
   299.306,   19.37
   299.403,   19.12
   299.500,   19.39
   299.604,   19.40
   299.701,   19.35
   299.806,   19.18
   299.903,   18.50
   300.000,   17.65
   300.104,   17.34
   300.201,   17.20
   300.306,   17.07
   300.403,   16.90
   300.500,   16.91
   300.604,   16.84
   300.701,   16.73
   300.806,   16.70
   300.903,   16.81
   301.000,   16.93
   301.104,   16.95
   301.201,   16.88
   301.306,   16.68
   301.403,   16.71
   301.500,   16.80
   301.604,   16.97
   301.701,   17.48
   301.806,   17.48
   301.903,   17.24
   302.000,   17.06
   302.104,   17.05
   302.201,   18.05
   302.306,   18.60
   302.403,   18.62
   302.500,   18.65
   302.604,   18.47
   302.701,   18.42
   302.806,   18.31
   302.903,   18.26
   303.000,   18.23
   303.104,   18.22
   303.201,   18.21
   303.306,   18.20
   303.403,   18.19
   303.500,   18.12
   303.604,   17.97
   303.701,   17.08
   303.806,   16.34
   303.903,   16.08
   304.000,   15.99
   304.104,   16.14
   304.201,   16.50
   304.306,   17.10
   304.403,   17.42
   304.507,   17.60
   304.604,   17.54
   304.701,   17.30
   304.806,   16.74
   304.903,   16.26
   305.007,   16.03
   305.104,   16.33
   305.201,   17.31
   305.306,   17.51
   305.403,   17.46
   305.507,   17.43
   305.604,   17.40
   305.701,   17.29
   305.806,   17.03
   305.903,   16.80
   306.007,   16.52
   306.104,   16.43
   306.201,   17.03
   306.306,   17.36
   306.403,   17.39
   306.507,   17.36
   306.604,   17.32
   306.701,   17.23
   306.806,   17.00
   306.903,   16.67
   307.007,   16.28
   307.104,   15.99
   307.201,   16.02
   307.306,   16.59
   307.403,   16.67
   307.507,   16.94
   307.604,   16.94
   307.701,   16.81
   307.806,   16.49
   307.903,   16.17
   308.007,   15.86
   308.104,   15.72
   308.201,   15.71
   308.306,   15.80
   308.403,   16.16
   308.507,   16.76
   308.604,   16.87
   308.701,   16.87
   308.806,   16.70
   308.903,   16.45
   309.007,   16.19
   309.104,   15.94
   309.201,   15.74
   309.306,   16.27
   309.403,   16.96
   309.507,   16.99
   309.604,   17.06
   309.701,   17.06
   309.806,   16.93
   309.903,   16.71
   310.007,   16.30
   310.104,   15.78
   310.201,   15.93
   310.306,   16.64
   310.403,   16.86
   310.507,   16.85
   310.604,   16.83
   310.701,   16.73
   310.806,   16.29
   310.903,   15.64
   311.007,   15.41
   311.104,   15.35
   311.201,   15.43
   311.306,   15.58
   311.403,   15.86
   311.507,   16.40
   311.604,   16.46
   311.701,   16.42
   311.806,   16.27
   311.903,   16.07
   312.007,   15.86
   312.104,   15.71
   312.201,   15.69
   312.306,   15.73
   312.403,   16.40
   312.507,   16.69
   312.604,   16.80
   312.701,   16.81
   312.806,   16.69
   312.903,   16.48
   313.007,   16.15
   313.104,   15.87
   313.201,   15.68
   313.306,   15.69
   313.403,   16.36
   313.507,   16.66
   313.604,   16.68
   313.701,   16.67
   313.806,   16.61
   313.903,   16.42
   314.007,   16.04
   314.104,   15.62
   314.201,   15.58
   314.306,   15.62
   314.403,   15.87
   314.507,   16.26
   314.604,   16.39
   314.701,   16.34
   314.806,   15.97
   314.903,   15.70
   315.007,   15.45
   315.104,   15.36
   315.201,   15.44
   315.306,   15.60
   315.403,   15.82
   315.507,   16.06
   315.604,   15.87
   315.701,   15.63
   315.806,   15.74
   315.903,   15.61
   316.007,   15.54
   316.104,   15.48
   316.201,   15.53
   316.306,   15.62
   316.403,   15.69
   316.507,   16.04
   316.604,   16.07
   316.701,   15.93
   316.806,   15.59
   316.903,   15.33
   317.007,   15.24
   317.104,   15.27
   317.201,   15.59
   317.306,   15.96
   317.403,   16.02
   317.507,   16.00
   317.604,   15.97
   317.701,   15.87
   317.806,   15.49
   317.903,   14.95
   318.007,   15.00
   318.104,   15.68
   318.201,   15.88
   318.306,   15.91
   318.403,   15.77
   318.507,   15.75
   318.604,   15.71
   318.701,   15.78
   318.806,   15.59
   318.903,   15.31
   319.007,   15.29
   319.104,   15.76
   319.201,   15.82
   319.306,   15.88
   319.403,   15.79
   319.507,   15.83
   319.604,   15.81
   319.701,   15.82
   319.806,   15.88
   319.903,   15.80
   320.007,   15.77
   320.104,   15.74
   320.201,   15.74
   320.306,   15.77
   320.403,   15.79
   320.507,   15.84
   320.604,   15.73
   320.701,   15.74
   320.806,   15.70
   320.903,   15.79
   321.007,   15.71
   321.104,   15.61
   321.201,   15.53
   321.306,   15.46
   321.403,   15.38
   321.507,   15.16
   321.604,   15.19
   321.701,   15.20
   321.806,   15.23
   321.903,   15.22
   322.007,   14.99
   322.104,   15.07
   322.201,   15.04
   322.306,   15.01
   322.403,   14.99
   322.507,   14.98
   322.604,   14.97
   322.701,   14.95
   322.806,   14.93
   322.903,   14.91
   323.007,   14.90
   323.104,   14.88
   323.201,   14.87
   323.306,   14.85
   323.403,   14.85
   323.507,   14.86
   323.604,   14.86
   323.701,   14.84
   323.806,   14.81
   323.903,   14.75
   324.007,   14.68
   324.104,   14.62
   324.201,   14.56
   324.306,   14.50
   324.403,   14.47
   324.507,   14.47
   324.604,   14.47
   324.701,   14.46
   324.806,   14.46
   324.903,   14.48
   325.007,   14.41
   325.104,   14.34
   325.201,   14.29
   325.306,   14.25
   325.403,   14.24
   325.507,   14.22
   325.604,   14.22
   325.701,   14.23
   325.806,   14.22
   325.903,   14.21
   326.007,   14.21
   326.104,   14.16
   326.201,   14.11
   326.306,   14.06
   326.403,   14.04
   326.507,   14.00
   326.604,   13.96
   326.701,   13.90
   326.806,   13.88
   326.903,   13.89
   327.007,   13.85
   327.104,   13.84
   327.201,   13.83
   327.306,   13.82
   327.403,   13.81
   327.507,   13.78
   327.604,   13.72
   327.701,   13.59
   327.806,   13.33
   327.903,   12.85
   328.007,   12.74
   328.104,   12.69
   328.201,   12.63
   328.306,   12.60
   328.403,   12.64
   328.507,   12.89
   328.604,   13.24
   328.701,   13.39
   328.806,   13.56
   328.903,   13.57
   329.007,   13.57
   329.104,   13.57
   329.201,   13.55
   329.306,   13.52
   329.403,   13.48
   329.507,   13.43
   329.604,   13.41
   329.701,   13.42
   329.806,   13.36
   329.903,   13.32
   330.007,   13.29
   330.104,   13.25
   330.201,   13.21
   330.306,   13.17
   330.403,   13.14
   330.507,   13.09
   330.604,   13.06
   330.701,   12.98
   330.806,   12.94
   330.903,   12.92
   331.007,   12.84
   331.104,   12.74
   331.201,   12.70
   331.306,   12.67
   331.403,   12.66
   331.507,   12.70
   331.604,   12.78
   331.701,   12.77
   331.806,   12.77
   331.903,   12.78
   332.007,   12.79
   332.104,   12.73
   332.201,   12.73
   332.306,   12.71
   332.403,   12.70
   332.507,   12.70
   332.604,   12.70
   332.701,   12.68
   332.806,   12.61
   332.903,   12.63
   333.007,   12.58
   333.104,   12.53
   333.201,   12.47
   333.306,   12.43
   333.403,   12.41
   333.507,   12.41
   333.604,   12.43
   333.701,   12.47
   333.806,   12.49
   333.903,   12.47
   334.007,   12.39
   334.104,   12.38
   334.201,   12.35
   334.306,   12.32
   334.403,   12.29
   334.507,   12.28
   334.604,   12.28
   334.701,   12.28
   334.806,   12.25
   334.903,   12.20
   335.007,   12.29
   335.104,   12.27
   335.201,   12.23
   335.306,   12.16
   335.403,   12.07
   335.507,   12.08
   335.604,   12.10
   335.701,   12.12
   335.806,   12.10
   335.903,   12.07
   336.007,   12.04
   336.104,   12.03
   336.201,   11.90
   336.306,   11.88
   336.403,   11.97
   336.507,   11.95
   336.604,   11.93
   336.701,   11.88
   336.806,   11.84
   336.903,   11.82
   337.007,   11.70
   337.104,   11.67
   337.201,   11.65
   337.306,   11.72
   337.403,   11.85
   337.507,   11.96
   337.604,   12.02
   337.701,   12.06
   337.806,   12.14
   337.903,   12.12
   338.007,   12.08
   338.104,   12.02
   338.201,   11.95
   338.306,   11.91
   338.403,   11.79
   338.507,   11.61
   338.604,   11.45
   338.701,   11.25
   338.806,   11.07
   338.903,   11.03
   339.007,   11.03
   339.104,   11.07
   339.201,   11.12
   339.306,   11.12
   339.403,   10.96
   339.507,   11.08
   339.604,   11.14
   339.701,   11.11
   339.806,   11.08
   339.903,   11.08
   340.007,   11.07
   340.104,   11.05
   340.201,   11.02
   340.306,   10.98
