Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,     1,     2,     3,     4,     5,     6,     7,     8,     9,    10,    11,    12,    13,    14,    15,    16,    17,    18,    19,    20,    21,    22,    23,    24,    25,    26,    27,    28,    29,    30,    31,    32,
POPG2(g/m3),     73.5000,      0.0000,     22.1363,     22.1350,     22.1324,     22.1301,     22.1292,     22.1290,     22.1292,     22.1294,     22.1295,     22.1296,     22.1297,     22.1297,     22.1299,     22.1300,     22.1300,     22.1301,     22.1302,     22.1302,     22.1303,     22.1304,     22.1305,     22.1305,     22.1305,     22.1305,     22.1305,     22.1305,     22.1306,     22.1306,     22.1306,     22.1306,      0.0000,      0.0000,     22.1357,     22.1347,     22.1326,     22.1301,     22.1285,     22.1281,     22.1278,     22.1274,     22.1278,     22.1275,     22.1275,     22.1276,     22.1275,     22.1273,     22.1271,     22.1275,     22.1277,     22.1278,     22.1281,     22.1286,     22.1292,     22.1292,     22.1291,     22.1288,     22.1284,     22.1286,     22.1290,     22.1294,     22.1299,     22.1300,      0.0000,
POPG2(g/m3),     74.5000,      0.0000,     22.0970,     22.0955,     22.0926,     22.0901,     22.0893,     22.0893,     22.0896,     22.0898,     22.0899,     22.0901,     22.0903,     22.0904,     22.0906,     22.0908,     22.0908,     22.0909,     22.0910,     22.0910,     22.0912,     22.0913,     22.0915,     22.0915,     22.0915,     22.0915,     22.0915,     22.0915,     22.0915,     22.0915,     22.0915,     22.0916,      0.0000,      0.0000,     22.0964,     22.0952,     22.0928,     22.0901,     22.0885,     22.0881,     22.0879,     22.0874,     22.0878,     22.0875,     22.0875,     22.0876,     22.0875,     22.0873,     22.0871,     22.0876,     22.0879,     22.0880,     22.0884,     22.0890,     22.0897,     22.0897,     22.0895,     22.0891,     22.0887,     22.0889,     22.0894,     22.0899,     22.0905,     22.0907,      0.0000,
POPG2(g/m3),     75.5000,      0.0000,     22.0577,     22.0561,     22.0533,     22.0506,     22.0495,     22.0496,     22.0500,     22.0503,     22.0505,     22.0507,     22.0510,     22.0511,     22.0514,     22.0517,     22.0517,     22.0519,     22.0519,     22.0520,     22.0521,     22.0523,     22.0525,     22.0526,     22.0526,     22.0526,     22.0526,     22.0526,     22.0526,     22.0526,     22.0526,     22.0526,      0.0000,      0.0000,     22.0570,     22.0558,     22.0532,     22.0503,     22.0486,     22.0482,     22.0479,     22.0474,     22.0479,     22.0475,     22.0475,     22.0476,     22.0476,     22.0474,     22.0471,     22.0477,     22.0480,     22.0482,     22.0487,     22.0494,     22.0502,     22.0502,     22.0500,     22.0495,     22.0490,     22.0492,     22.0498,     22.0503,     22.0512,     22.0514,      0.0000,
POPG2(g/m3),     76.5000,      0.0000,     22.0185,     22.0167,     22.0141,     22.0113,     22.0100,     22.0100,     22.0104,     22.0108,     22.0111,     22.0115,     22.0118,     22.0120,     22.0123,     22.0126,     22.0127,     22.0129,     22.0129,     22.0130,     22.0131,     22.0134,     22.0137,     22.0137,     22.0137,     22.0137,     22.0137,     22.0138,     22.0138,     22.0138,     22.0138,     22.0138,      0.0000,      0.0000,     22.0176,     22.0163,     22.0137,     22.0105,     22.0086,     22.0083,     22.0080,     22.0074,     22.0079,     22.0075,     22.0075,     22.0076,     22.0076,     22.0074,     22.0072,     22.0078,     22.0082,     22.0083,     22.0089,     22.0098,     22.0107,     22.0107,     22.0105,     22.0100,     22.0093,     22.0096,     22.0103,     22.0110,     22.0121,     22.0123,      0.0000,
POPG2(g/m3),     77.5000,      0.0000,     21.9792,     21.9773,     21.9749,     21.9721,     21.9706,     21.9706,     21.9710,     21.9714,     21.9717,     21.9722,     21.9726,     21.9729,     21.9733,     21.9736,     21.9737,     21.9739,     21.9739,     21.9740,     21.9743,     21.9746,     21.9749,     21.9750,     21.9750,     21.9750,     21.9750,     21.9750,     21.9750,     21.9750,     21.9751,     21.9751,      0.0000,      0.0000,     21.9783,     21.9768,     21.9742,     21.9706,     21.9687,     21.9684,     21.9680,     21.9673,     21.9679,     21.9674,     21.9674,     21.9676,     21.9676,     21.9674,     21.9671,     21.9679,     21.9682,     21.9684,     21.9691,     21.9701,     21.9713,     21.9713,     21.9711,     21.9705,     21.9698,     21.9701,     21.9709,     21.9717,     21.9730,     21.9733,      0.0000,
POPG2(g/m3),     78.5000,      0.0000,     21.9399,     21.9378,     21.9357,     21.9323,     21.9309,     21.9310,     21.9314,     21.9320,     21.9323,     21.9329,     21.9335,     21.9337,     21.9343,     21.9347,     21.9348,     21.9350,     21.9351,     21.9352,     21.9355,     21.9359,     21.9363,     21.9363,     21.9363,     21.9363,     21.9363,     21.9364,     21.9364,     21.9364,     21.9365,     21.9365,      0.0000,      0.0000,     21.9389,     21.9373,     21.9346,     21.9307,     21.9286,     21.9283,     21.9279,     21.9272,     21.9278,     21.9272,     21.9272,     21.9275,     21.9276,     21.9274,     21.9271,     21.9279,     21.9284,     21.9286,     21.9294,     21.9306,     21.9319,     21.9319,     21.9316,     21.9310,     21.9301,     21.9305,     21.9314,     21.9324,     21.9339,     21.9343,      0.0000,
POPG2(g/m3),     79.5000,      0.0000,     21.9006,     21.8983,     21.8963,     21.8925,     21.8909,     21.8913,     21.8919,     21.8926,     21.8930,     21.8938,     21.8945,     21.8947,     21.8954,     21.8959,     21.8960,     21.8962,     21.8963,     21.8964,     21.8968,     21.8973,     21.8977,     21.8977,     21.8977,     21.8978,     21.8978,     21.8978,     21.8978,     21.8978,     21.8979,     21.8979,      0.0000,      0.0000,     21.8995,     21.8977,     21.8950,     21.8907,     21.8884,     21.8881,     21.8877,     21.8871,     21.8878,     21.8871,     21.8871,     21.8875,     21.8876,     21.8874,     21.8870,     21.8880,     21.8885,     21.8888,     21.8896,     21.8911,     21.8926,     21.8925,     21.8923,     21.8915,     21.8905,     21.8910,     21.8920,     21.8931,     21.8949,     21.8953,      0.0000,
POPG2(g/m3),     80.5000,      0.0000,     21.8618,     21.8591,     21.8570,     21.8527,     21.8509,     21.8515,     21.8523,     21.8532,     21.8538,     21.8547,     21.8555,     21.8558,     21.8565,     21.8571,     21.8572,     21.8575,     21.8576,     21.8577,     21.8582,     21.8588,     21.8592,     21.8592,     21.8592,     21.8593,     21.8593,     21.8593,     21.8593,     21.8593,     21.8595,     21.8595,      0.0000,      0.0000,     21.8605,     21.8584,     21.8553,     21.8507,     21.8483,     21.8480,     21.8476,     21.8469,     21.8478,     21.8470,     21.8470,     21.8474,     21.8475,     21.8473,     21.8469,     21.8480,     21.8486,     21.8489,     21.8499,     21.8515,     21.8532,     21.8532,     21.8529,     21.8521,     21.8510,     21.8514,     21.8526,     21.8539,     21.8560,     21.8564,      0.0000,
POPG2(g/m3),     81.5000,      0.0000,     21.8238,     21.8204,     21.8175,     21.8127,     21.8109,     21.8119,     21.8128,     21.8140,     21.8146,     21.8157,     21.8166,     21.8169,     21.8177,     21.8183,     21.8185,     21.8188,     21.8189,     21.8191,     21.8196,     21.8203,     21.8207,     21.8208,     21.8208,     21.8208,     21.8208,     21.8209,     21.8209,     21.8209,     21.8211,     21.8211,      0.0000,      0.0000,     21.8223,     21.8197,     21.8159,     21.8107,     21.8081,     21.8078,     21.8074,     21.8068,     21.8077,     21.8069,     21.8068,     21.8072,     21.8074,     21.8072,     21.8068,     21.8080,     21.8086,     21.8090,     21.8101,     21.8120,     21.8140,     21.8139,     21.8135,     21.8127,     21.8114,     21.8120,     21.8133,     21.8146,     21.8170,     21.8176,      0.0000,
POPG2(g/m3),     82.5000,      0.0000,     21.7866,     21.7826,     21.7770,     21.7724,     21.7710,     21.7722,     21.7735,     21.7748,     21.7755,     21.7767,     21.7777,     21.7781,     21.7790,     21.7797,     21.7798,     21.7802,     21.7803,     21.7805,     21.7812,     21.7819,     21.7824,     21.7824,     21.7824,     21.7825,     21.7825,     21.7825,     21.7826,     21.7826,     21.7828,     21.7828,      0.0000,      0.0000,     21.7848,     21.7818,     21.7763,     21.7707,     21.7679,     21.7676,     21.7674,     21.7667,     21.7678,     21.7668,     21.7667,     21.7672,     21.7674,     21.7672,     21.7668,     21.7682,     21.7688,     21.7692,     21.7705,     21.7726,     21.7747,     21.7746,     21.7742,     21.7732,     21.7718,     21.7724,     21.7738,     21.7753,     21.7781,     21.7787,      0.0000,
POPG2(g/m3),     83.5000,      0.0000,     21.7502,     21.7454,     21.7384,     21.7332,     21.7313,     21.7327,     21.7342,     21.7356,     21.7365,     21.7378,     21.7389,     21.7394,     21.7403,     21.7411,     21.7413,     21.7416,     21.7417,     21.7420,     21.7426,     21.7435,     21.7441,     21.7441,     21.7441,     21.7441,     21.7442,     21.7442,     21.7443,     21.7443,     21.7445,     21.7445,      0.0000,      0.0000,     21.7480,     21.7445,     21.7379,     21.7313,     21.7279,     21.7276,     21.7273,     21.7266,     21.7279,     21.7268,     21.7267,     21.7272,     21.7274,     21.7272,     21.7267,     21.7282,     21.7289,     21.7294,     21.7307,     21.7330,     21.7354,     21.7352,     21.7348,     21.7338,     21.7323,     21.7329,     21.7344,     21.7362,     21.7393,     21.7400,      0.0000,
POPG2(g/m3),     84.5000,      0.0000,     21.7145,     21.7089,     21.7012,     21.6951,     21.6924,     21.6937,     21.6950,     21.6966,     21.6975,     21.6989,     21.7002,     21.7006,     21.7017,     21.7025,     21.7027,     21.7031,     21.7032,     21.7034,     21.7042,     21.7051,     21.7058,     21.7059,     21.7059,     21.7059,     21.7060,     21.7060,     21.7061,     21.7061,     21.7064,     21.7064,      0.0000,      0.0000,     21.7119,     21.7078,     21.7003,     21.6924,     21.6881,     21.6877,     21.6873,     21.6865,     21.6879,     21.6866,     21.6866,     21.6872,     21.6874,     21.6871,     21.6865,     21.6882,     21.6890,     21.6894,     21.6909,     21.6935,     21.6961,     21.6959,     21.6955,     21.6944,     21.6927,     21.6934,     21.6951,     21.6970,     21.7005,     21.7013,      0.0000,
