Constituent,Julian_day,Depth,Elevation,Seg_26 ,Elevation,
Temperature,   160.701,    46.448,    77.350,       7.630,
Temperature,   160.701,    48.448,    75.350,    -99.00  ,
Temperature,   160.701,    50.448,    73.350,    -99.00  ,
Temperature,   160.701,    52.448,    71.350,    -99.00  ,
Temperature,   160.701,    54.448,    69.350,    -99.00  ,
Temperature,   160.701,    56.448,    67.350,    -99.00  ,
Temperature,   170.701,     1.723,   122.073,      27.794,
Temperature,   170.701,     4.445,   119.350,      27.361,
Temperature,   170.701,     6.445,   117.350,      26.882,
Temperature,   170.701,     8.445,   115.350,      23.098,
Temperature,   170.701,    10.445,   113.350,      17.944,
Temperature,   170.701,    12.445,   111.350,      14.089,
Temperature,   170.701,    14.445,   109.350,      11.907,
Temperature,   170.701,    16.445,   107.350,      10.898,
Temperature,   170.701,    18.445,   105.350,      10.243,
Temperature,   170.701,    20.445,   103.350,       9.760,
Temperature,   170.701,    22.445,   101.350,       9.337,
Temperature,   170.701,    24.445,    99.350,       8.924,
Temperature,   170.701,    26.445,    97.350,       8.539,
Temperature,   170.701,    28.445,    95.350,       8.215,
Temperature,   170.701,    30.445,    93.350,       7.976,
Temperature,   170.701,    32.445,    91.350,       7.826,
Temperature,   170.701,    34.445,    89.350,       7.742,
Temperature,   170.701,    36.445,    87.350,       7.700,
Temperature,   170.701,    38.445,    85.350,       7.686,
Temperature,   170.701,    40.445,    83.350,       7.683,
Temperature,   170.701,    42.445,    81.350,       7.683,
Temperature,   170.701,    44.445,    79.350,       7.682,
Temperature,   170.701,    46.445,    77.350,       7.679,
Temperature,   170.701,    48.445,    75.350,    -99.00  ,
Temperature,   170.701,    50.445,    73.350,    -99.00  ,
Temperature,   170.701,    52.445,    71.350,    -99.00  ,
Temperature,   170.701,    54.445,    69.350,    -99.00  ,
Temperature,   170.701,    56.445,    67.350,    -99.00  ,
Temperature,   180.701,     1.723,   122.073,      29.946,
Temperature,   180.701,     4.445,   119.350,      29.509,
Temperature,   180.701,     6.445,   117.350,      28.878,
Temperature,   180.701,     8.445,   115.350,      24.557,
Temperature,   180.701,    10.445,   113.350,      19.540,
Temperature,   180.701,    12.445,   111.350,      14.789,
Temperature,   180.701,    14.445,   109.350,      12.533,
Temperature,   180.701,    16.445,   107.350,      11.026,
Temperature,   180.701,    18.445,   105.350,      10.183,
Temperature,   180.701,    20.445,   103.350,       9.700,
Temperature,   180.701,    22.445,   101.350,       9.273,
Temperature,   180.701,    24.445,    99.350,       8.865,
Temperature,   180.701,    26.445,    97.350,       8.499,
Temperature,   180.701,    28.445,    95.350,       8.206,
Temperature,   180.701,    30.445,    93.350,       7.996,
Temperature,   180.701,    32.445,    91.350,       7.857,
Temperature,   180.701,    34.445,    89.350,       7.773,
Temperature,   180.701,    36.445,    87.350,       7.739,
Temperature,   180.701,    38.445,    85.350,       7.734,
Temperature,   180.701,    40.445,    83.350,       7.731,
Temperature,   180.701,    42.445,    81.350,       7.728,
Temperature,   180.701,    44.445,    79.350,       7.727,
Temperature,   180.701,    46.445,    77.350,       7.727,
Temperature,   180.701,    48.445,    75.350,    -99.00  ,
Temperature,   180.701,    50.445,    73.350,    -99.00  ,
Temperature,   180.701,    52.445,    71.350,    -99.00  ,
Temperature,   180.701,    54.445,    69.350,    -99.00  ,
Temperature,   180.701,    56.445,    67.350,    -99.00  ,
Temperature,   190.701,     1.723,   122.073,      33.013,
Temperature,   190.701,     4.445,   119.350,      32.542,
Temperature,   190.701,     6.445,   117.350,      31.789,
Temperature,   190.701,     8.445,   115.350,      25.995,
Temperature,   190.701,    10.445,   113.350,      19.721,
Temperature,   190.701,    12.445,   111.350,      15.232,
Temperature,   190.701,    14.445,   109.350,      12.351,
Temperature,   190.701,    16.445,   107.350,      10.940,
Temperature,   190.701,    18.445,   105.350,      10.201,
Temperature,   190.701,    20.445,   103.350,       9.752,
Temperature,   190.701,    22.445,   101.350,       9.354,
Temperature,   190.701,    24.445,    99.350,       8.957,
Temperature,   190.701,    26.445,    97.350,       8.586,
Temperature,   190.701,    28.445,    95.350,       8.275,
Temperature,   190.701,    30.445,    93.350,       8.047,
Temperature,   190.701,    32.445,    91.350,       7.900,
Temperature,   190.701,    34.445,    89.350,       7.818,
Temperature,   190.701,    36.445,    87.350,       7.776,
Temperature,   190.701,    38.445,    85.350,       7.753,
Temperature,   190.701,    40.445,    83.350,       7.752,
Temperature,   190.701,    42.445,    81.350,       7.751,
Temperature,   190.701,    44.445,    79.350,       7.751,
Temperature,   190.701,    46.445,    77.350,       7.751,
Temperature,   190.701,    48.445,    75.350,    -99.00  ,
Temperature,   190.701,    50.445,    73.350,    -99.00  ,
Temperature,   190.701,    52.445,    71.350,    -99.00  ,
Temperature,   190.701,    54.445,    69.350,    -99.00  ,
Temperature,   190.701,    56.445,    67.350,    -99.00  ,
Temperature,   200.701,     1.722,   122.073,      33.692,
Temperature,   200.701,     4.445,   119.350,      33.321,
Temperature,   200.701,     6.445,   117.350,      32.892,
Temperature,   200.701,     8.445,   115.350,      28.030,
Temperature,   200.701,    10.445,   113.350,      20.657,
Temperature,   200.701,    12.445,   111.350,      15.876,
Temperature,   200.701,    14.445,   109.350,      12.630,
Temperature,   200.701,    16.445,   107.350,      11.069,
Temperature,   200.701,    18.445,   105.350,      10.207,
Temperature,   200.701,    20.445,   103.350,       9.756,
Temperature,   200.701,    22.445,   101.350,       9.375,
Temperature,   200.701,    24.445,    99.350,       8.992,
Temperature,   200.701,    26.445,    97.350,       8.626,
Temperature,   200.701,    28.445,    95.350,       8.314,
Temperature,   200.701,    30.445,    93.350,       8.081,
Temperature,   200.701,    32.445,    91.350,       7.931,
Temperature,   200.701,    34.445,    89.350,       7.846,
Temperature,   200.701,    36.445,    87.350,       7.807,
Temperature,   200.701,    38.445,    85.350,       7.799,
Temperature,   200.701,    40.445,    83.350,       7.799,
Temperature,   200.701,    42.445,    81.350,       7.799,
Temperature,   200.701,    44.445,    79.350,       7.799,
Temperature,   200.701,    46.445,    77.350,       7.799,
Temperature,   200.701,    48.445,    75.350,    -99.00  ,
Temperature,   200.701,    50.445,    73.350,    -99.00  ,
Temperature,   200.701,    52.445,    71.350,    -99.00  ,
Temperature,   200.701,    54.445,    69.350,    -99.00  ,
Temperature,   200.701,    56.445,    67.350,    -99.00  ,
Temperature,   210.701,     1.722,   122.072,      31.330,
Temperature,   210.701,     4.444,   119.350,      30.938,
Temperature,   210.701,     6.444,   117.350,      30.604,
Temperature,   210.701,     8.444,   115.350,      28.743,
Temperature,   210.701,    10.444,   113.350,      22.520,
Temperature,   210.701,    12.444,   111.350,      16.928,
Temperature,   210.701,    14.444,   109.350,      13.185,
Temperature,   210.701,    16.444,   107.350,      11.265,
Temperature,   210.701,    18.444,   105.350,      10.416,
Temperature,   210.701,    20.444,   103.350,       9.895,
Temperature,   210.701,    22.444,   101.350,       9.488,
Temperature,   210.701,    24.444,    99.350,       9.109,
Temperature,   210.701,    26.444,    97.350,       8.749,
Temperature,   210.701,    28.444,    95.350,       8.441,
Temperature,   210.701,    30.444,    93.350,       8.203,
Temperature,   210.701,    32.444,    91.350,       8.030,
Temperature,   210.701,    34.444,    89.350,       7.917,
Temperature,   210.701,    36.444,    87.350,       7.865,
Temperature,   210.701,    38.444,    85.350,       7.855,
Temperature,   210.701,    40.444,    83.350,       7.852,
Temperature,   210.701,    42.444,    81.350,       7.851,
Temperature,   210.701,    44.444,    79.350,       7.851,
Temperature,   210.701,    46.444,    77.350,       7.851,
Temperature,   210.701,    48.444,    75.350,    -99.00  ,
