$GATE WITHDRAWAL AT SEG31                                    ELEV OF WITHDRAWAL CENTERLINE:120.     

JDAY,T(C)
   201.500,   32.56
   201.604,   32.86
   201.701,   33.04
   201.806,   33.00
   201.903,   32.86
   202.000,   32.75
   202.104,   32.74
   202.201,   32.65
   202.306,   32.56
   202.403,   32.58
   202.500,   32.61
   202.604,   32.50
   202.701,   32.37
   202.806,   32.40
   202.903,   32.46
   203.000,   32.40
   203.104,   32.25
   203.201,   32.14
   203.306,   32.06
   203.403,   32.00
   203.500,   31.95
   203.604,   31.93
   203.701,   31.90
   203.806,   31.84
   203.903,   31.73
   204.000,   31.68
   204.104,   31.62
   204.201,   31.54
   204.306,   31.48
   204.403,   31.50
   204.500,   31.55
   204.604,   31.64
   204.701,   31.71
   204.806,   31.66
   204.903,   31.54
   205.000,   31.42
   205.104,   31.29
   205.201,   31.20
   205.306,   31.09
   205.403,   31.11
   205.500,   31.19
   205.604,   31.32
   205.701,   31.37
   205.806,   31.31
   205.903,   31.23
   206.000,   31.13
   206.104,   31.00
   206.201,   30.89
   206.306,   30.81
   206.403,   30.82
   206.500,   30.91
   206.604,   30.96
   206.701,   31.03
   206.806,   31.05
   206.903,   30.95
   207.000,   30.82
   207.104,   30.68
   207.201,   30.55
   207.306,   30.45
   207.403,   30.48
   207.500,   30.57
   207.604,   30.71
   207.701,   30.83
   207.806,   30.88
   207.903,   30.85
   208.000,   30.75
   208.104,   30.63
   208.201,   30.56
   208.306,   30.51
   208.403,   30.56
   208.500,   30.66
   208.604,   30.77
   208.701,   30.86
   208.806,   30.90
   208.903,   30.83
   209.000,   30.76
   209.104,   30.69
   209.201,   30.61
   209.306,   30.54
   209.403,   30.57
   209.500,   30.63
   209.604,   30.77
   209.701,   30.87
   209.806,   30.85
   209.903,   30.78
   210.000,   30.71
   210.104,   30.62
   210.201,   30.52
   210.306,   30.44
   210.403,   30.43
   210.500,   30.49
   210.604,   30.61
   210.701,   30.72
   210.806,   30.75
   210.903,   30.71
   211.000,   30.69
   211.104,   30.58
   211.201,   30.52
   211.306,   30.44
   211.403,   30.49
   211.500,   30.60
   211.604,   30.85
   211.701,   31.08
   211.806,   31.18
   211.903,   31.14
   212.000,   31.07
   212.104,   31.00
   212.201,   30.93
   212.306,   30.86
   212.403,   30.88
   212.500,   31.02
   212.604,   31.29
   212.701,   31.44
   212.806,   31.46
   212.903,   31.44
   213.000,   31.46
   213.104,   31.35
   213.201,   31.25
   213.306,   31.16
   213.403,   31.19
   213.500,   31.34
   213.604,   31.58
   213.701,   31.79
   213.806,   31.84
   213.903,   31.80
   214.000,   31.74
   214.104,   31.62
   214.201,   31.50
   214.306,   31.41
   214.403,   31.44
   214.500,   31.56
   214.604,   31.72
   214.701,   31.89
   214.806,   31.97
   214.903,   31.90
   215.000,   31.77
   215.104,   31.64
   215.201,   31.53
   215.306,   31.48
   215.403,   31.51
   215.500,   31.63
   215.604,   31.84
   215.701,   32.01
   215.806,   32.00
   215.903,   31.87
   216.000,   31.74
   216.104,   31.67
   216.201,   31.59
   216.306,   31.51
   216.403,   31.46
   216.500,   31.44
   216.604,   31.49
   216.701,   31.58
   216.806,   31.61
   216.903,   31.56
   217.000,   31.48
   217.104,   31.39
   217.201,   31.32
   217.306,   31.27
   217.403,   31.26
   217.500,   31.29
   217.604,   31.42
   217.701,   31.53
   217.806,   31.58
   217.903,   31.46
   218.000,   31.33
   218.104,   31.19
   218.201,   31.10
   218.306,   31.03
   218.403,   31.01
   218.500,   31.08
   218.604,   31.19
   218.701,   31.27
   218.806,   31.27
   218.903,   31.18
   219.000,   31.07
   219.104,   30.95
   219.201,   30.87
   219.306,   30.80
   219.403,   30.82
   219.500,   30.92
   219.604,   31.07
   219.701,   31.17
   219.806,   31.13
   219.903,   31.00
   220.000,   30.91
   220.104,   30.86
   220.201,   30.76
   220.306,   30.68
   220.403,   30.74
   220.500,   30.89
   220.604,   31.08
   220.701,   31.16
   220.806,   31.09
   220.903,   31.00
   221.000,   31.02
   221.104,   30.98
   221.201,   30.89
   221.306,   30.83
   221.403,   30.88
   221.500,   31.00
   221.604,   31.10
   221.701,   31.15
   221.806,   31.13
   221.903,   31.05
   222.000,   31.00
   222.104,   30.95
   222.201,   30.86
   222.306,   30.81
   222.403,   30.88
   222.500,   31.03
   222.604,   31.19
   222.701,   31.33
   222.806,   31.36
   222.903,   31.40
   223.000,   31.32
   223.104,   31.23
   223.201,   31.14
   223.306,   31.06
   223.403,   31.12
   223.500,   31.19
   223.604,   31.26
   223.701,   31.30
   223.806,   31.32
   223.903,   31.25
   224.000,   31.17
   224.104,   31.06
   224.201,   30.95
   224.306,   30.89
   224.403,   30.96
   224.500,   31.05
   224.604,   31.19
   224.701,   31.28
   224.806,   31.31
   224.903,   31.25
   225.000,   31.17
   225.104,   31.09
   225.201,   31.02
   225.306,   30.96
   225.403,   30.98
   225.500,   31.08
   225.604,   31.17
   225.701,   31.20
   225.806,   31.23
   225.903,   31.23
   226.000,   31.18
   226.104,   31.08
   226.201,   30.96
   226.306,   30.88
   226.403,   30.92
   226.500,   31.00
   226.604,   31.09
   226.701,   31.13
   226.806,   31.08
   226.903,   30.99
   227.000,   30.91
   227.104,   30.80
   227.201,   30.71
   227.306,   30.63
   227.403,   30.68
   227.500,   30.80
   227.604,   30.93
   227.701,   30.88
   227.806,   30.75
   227.903,   30.72
   228.000,   30.72
   228.104,   30.61
   228.201,   30.50
   228.306,   30.42
   228.403,   30.46
   228.500,   30.61
   228.604,   30.79
   228.701,   30.91
   228.806,   30.94
   228.903,   30.89
   229.000,   30.78
   229.104,   30.68
   229.201,   30.61
   229.306,   30.54
   229.403,   30.56
   229.500,   30.67
   229.604,   30.86
   229.701,   31.01
   229.806,   31.08
   229.903,   31.02
   230.000,   30.93
   230.104,   30.82
   230.201,   30.76
   230.306,   30.71
   230.403,   30.75
   230.500,   30.85
   230.604,   30.99
   230.701,   31.11
   230.806,   31.20
   230.903,   31.16
   231.000,   31.05
   231.104,   30.93
   231.201,   30.82
   231.306,   30.74
   231.403,   30.79
   231.500,   30.90
   231.604,   31.10
   231.701,   31.26
   231.806,   31.32
   231.903,   31.29
   232.000,   31.17
   232.104,   31.05
   232.201,   30.94
   232.306,   30.88
   232.403,   30.91
   232.500,   31.03
   232.604,   31.18
   232.701,   31.28
   232.806,   31.35
   232.903,   31.31
   233.000,   31.19
   233.104,   31.05
   233.201,   30.92
   233.306,   30.83
   233.403,   30.89
   233.500,   31.01
   233.604,   31.24
   233.701,   31.46
   233.806,   31.49
   233.903,   31.39
   234.000,   31.31
   234.104,   31.22
   234.201,   31.13
   234.306,   31.09
   234.403,   31.10
   234.500,   31.20
   234.604,   31.39
   234.701,   31.59
   234.806,   31.63
   234.903,   31.56
   235.000,   31.38
   235.104,   31.19
   235.201,   31.00
   235.306,   30.81
   235.403,   30.74
   235.500,   30.74
   235.604,   30.79
   235.701,   30.97
   235.806,   31.01
   235.903,   30.94
   236.000,   30.80
   236.104,   30.65
   236.201,   30.51
   236.306,   30.38
   236.403,   30.39
   236.500,   30.45
   236.604,   30.49
   236.701,   30.47
   236.806,   30.31
   236.903,   30.25
   237.000,   30.18
   237.104,   30.05
   237.201,   29.90
   237.306,   29.77
   237.403,   29.77
   237.500,   29.87
   237.604,   30.02
   237.701,   30.14
   237.806,   30.15
   237.903,   30.16
   238.000,   30.08
   238.104,   29.99
   238.201,   29.91
   238.306,   29.84
   238.403,   29.87
   238.500,   29.99
   238.604,   30.16
   238.701,   30.26
   238.806,   30.24
   238.903,   30.19
   239.000,   30.12
   239.104,   30.01
   239.201,   29.90
   239.306,   29.80
   239.403,   29.83
   239.500,   29.94
   239.604,   30.21
   239.701,   30.35
   239.806,   30.35
   239.903,   30.29
   240.000,   30.18
   240.104,   30.07
   240.201,   29.99
   240.306,   29.92
   240.403,   29.93
   240.500,   30.04
   240.604,   30.16
   240.701,   30.22
   240.806,   30.19
   240.903,   30.10
   241.000,   29.99
   241.104,   29.84
   241.201,   29.73
   241.306,   29.64
   241.403,   29.66
   241.500,   29.71
   241.604,   29.82
   241.701,   29.91
   241.806,   29.94
   241.903,   29.86
   242.000,   29.74
   242.104,   29.61
   242.201,   29.51
   242.306,   29.44
   242.403,   29.46
   242.500,   29.57
   242.604,   29.69
   242.701,   29.75
   242.806,   29.76
   242.903,   29.69
   243.000,   29.57
   243.104,   29.45
   243.201,   29.36
   243.306,   29.28
   243.403,   29.30
   243.500,   29.39
   243.604,   29.53
   243.701,   29.65
   243.806,   29.70
   243.903,   29.66
   244.000,   29.54
   244.104,   29.45
   244.201,   29.37
   244.306,   29.29
   244.403,   29.30
   244.500,   29.39
   244.604,   29.61
   244.701,   29.80
   244.806,   29.82
   244.903,   29.73
   245.000,   29.63
   245.104,   29.53
   245.201,   29.48
   245.306,   29.44
   245.403,   29.46
   245.500,   29.59
   245.604,   29.82
   245.701,   29.97
   245.806,   30.00
   245.903,   29.92
   246.000,   29.81
   246.104,   29.73
   246.201,   29.66
   246.306,   29.59
   246.403,   29.60
   246.500,   29.69
   246.604,   29.80
   246.701,   29.85
   246.806,   29.82
   246.903,   29.72
   247.000,   29.61
   247.104,   29.50
   247.201,   29.42
   247.306,   29.33
   247.403,   29.35
   247.500,   29.39
   247.604,   29.49
   247.701,   29.54
   247.806,   29.49
   247.903,   29.43
   248.000,   29.37
   248.104,   29.31
   248.201,   29.22
   248.306,   29.13
   248.403,   29.19
   248.500,   29.30
   248.604,   29.40
   248.701,   29.42
   248.806,   29.40
   248.903,   29.39
   249.000,   29.38
   249.104,   29.26
   249.201,   29.15
   249.306,   29.04
   249.403,   29.06
   249.500,   29.16
   249.604,   29.29
   249.701,   29.32
   249.806,   29.25
   249.903,   29.20
   250.000,   29.20
   250.104,   29.12
   250.201,   29.04
   250.306,   28.95
   250.403,   29.00
   250.500,   29.11
   250.604,   29.26
   250.701,   29.37
   250.806,   29.39
   250.903,   29.38
   251.000,   29.35
   251.104,   29.26
   251.201,   29.17
   251.306,   29.07
   251.403,   29.10
   251.500,   29.21
   251.604,   29.32
   251.701,   29.39
   251.806,   29.40
   251.903,   29.37
   252.000,   29.31
   252.104,   29.19
   252.201,   29.09
   252.306,   29.01
   252.403,   29.04
   252.500,   29.12
   252.604,   29.22
   252.701,   29.32
   252.806,   29.36
   252.903,   29.28
   253.000,   29.21
   253.104,   29.15
   253.201,   29.02
   253.306,   28.97
   253.403,   29.01
   253.500,   29.11
   253.604,   29.24
   253.701,   29.32
   253.806,   29.36
   253.903,   29.39
   254.000,   29.31
   254.104,   29.20
   254.201,   29.12
   254.306,   29.04
   254.403,   29.06
   254.500,   29.15
   254.604,   29.28
   254.701,   29.32
   254.806,   29.23
   254.903,   29.10
   255.000,   28.97
   255.104,   28.83
   255.201,   28.69
   255.306,   28.57
   255.403,   28.55
   255.500,   28.62
   255.604,   28.72
   255.701,   28.80
   255.806,   28.80
   255.903,   28.76
   256.000,   28.66
   256.104,   28.55
   256.201,   28.45
   256.306,   28.41
   256.403,   28.44
   256.500,   28.54
   256.604,   28.79
   256.701,   29.00
   256.806,   29.03
   256.903,   28.95
   257.000,   28.85
   257.104,   28.76
   257.201,   28.71
   257.306,   28.67
   257.403,   28.69
   257.500,   28.79
   257.604,   29.00
   257.701,   29.19
   257.806,   29.22
   257.903,   29.14
   258.000,   29.05
   258.104,   28.97
   258.201,   28.90
   258.306,   28.83
   258.403,   28.83
   258.500,   28.89
   258.604,   29.00
   258.701,   29.07
   258.806,   29.05
   258.903,   28.99
   259.000,   28.90
   259.104,   28.81
   259.201,   28.73
   259.306,   28.64
   259.403,   28.58
   259.500,   28.57
   259.604,   28.62
   259.701,   28.67
   259.806,   28.64
   259.903,   28.56
   260.000,   28.46
   260.104,   28.36
   260.201,   28.26
   260.306,   28.19
   260.403,   28.20
   260.500,   28.31
   260.604,   28.54
   260.701,   28.74
   260.806,   28.76
   260.903,   28.68
   261.000,   28.60
   261.104,   28.51
   261.201,   28.40
   261.306,   28.32
   261.403,   28.30
   261.500,   28.28
   261.604,   28.26
   261.701,   28.22
   261.806,   28.10
   261.903,   27.97
   262.000,   27.86
   262.104,   27.73
   262.201,   27.61
   262.306,   27.48
   262.403,   27.45
   262.500,   27.48
   262.604,   27.49
   262.701,   27.48
   262.806,   27.42
   262.903,   27.31
   263.000,   27.21
   263.104,   27.12
   263.201,   27.05
   263.306,   26.97
   263.403,   26.98
   263.500,   27.05
   263.604,   27.15
   263.701,   27.26
   263.806,   27.28
   263.903,   27.24
   264.000,   27.12
   264.104,   26.98
   264.201,   26.86
   264.306,   26.77
   264.403,   26.79
   264.500,   26.94
   264.604,   27.15
   264.701,   27.22
   264.806,   27.24
   264.903,   27.18
   265.000,   27.11
   265.104,   27.07
   265.201,   27.04
   265.306,   27.00
   265.403,   27.00
   265.500,   27.05
   265.604,   27.17
   265.701,   27.27
   265.806,   27.27
   265.903,   27.22
   266.000,   27.18
   266.104,   27.13
   266.201,   27.11
   266.306,   27.09
   266.403,   27.09
   266.500,   27.11
   266.604,   27.22
   266.701,   27.34
   266.806,   27.37
   266.903,   27.31
   267.000,   27.26
   267.104,   27.22
   267.201,   27.16
   267.306,   27.10
   267.403,   27.06
   267.500,   27.06
   267.604,   27.07
   267.701,   27.11
   267.806,   26.99
   267.903,   26.86
   268.000,   26.75
   268.104,   26.65
   268.201,   26.55
   268.306,   26.48
   268.403,   26.46
   268.500,   26.47
   268.604,   26.48
   268.701,   26.53
   268.806,   26.50
   268.903,   26.46
   269.000,   26.42
   269.104,   26.36
   269.201,   26.31
   269.306,   26.26
   269.403,   26.25
   269.500,   26.26
   269.604,   26.29
   269.701,   26.30
   269.806,   26.27
   269.903,   26.23
   270.000,   26.17
   270.104,   26.11
   270.201,   26.04
   270.306,   25.93
   270.403,   25.85
   270.500,   25.81
   270.604,   25.76
   270.701,   25.66
   270.806,   25.54
   270.903,   25.45
   271.000,   25.35
   271.104,   25.26
   271.201,   25.18
   271.306,   25.11
   271.403,   25.09
   271.500,   25.09
   271.604,   25.08
   271.701,   25.03
   271.806,   24.94
   271.903,   24.85
   272.000,   24.77
   272.104,   24.70
   272.201,   24.62
   272.306,   24.55
   272.403,   24.50
   272.500,   24.48
   272.604,   24.46
   272.701,   24.43
   272.806,   24.37
   272.903,   24.31
   273.000,   24.25
   273.104,   24.19
   273.201,   24.14
   273.306,   24.08
   273.403,   24.06
   273.500,   24.07
   273.604,   24.08
   273.701,   24.08
   273.806,   24.03
   273.903,   23.99
   274.000,   23.97
   274.104,   23.94
   274.201,   23.91
   274.306,   23.87
   274.403,   23.88
   274.500,   23.99
   274.604,   24.15
   274.701,   24.24
   274.806,   24.24
   274.903,   24.21
   275.000,   24.11
   275.104,   23.99
   275.201,   23.92
   275.306,   23.86
   275.403,   23.87
   275.500,   23.97
   275.604,   24.17
   275.701,   24.37
   275.806,   24.38
   275.903,   24.30
   276.000,   24.24
   276.104,   24.17
   276.201,   24.10
   276.306,   24.04
   276.403,   24.05
   276.500,   24.08
   276.604,   24.16
   276.701,   24.20
   276.806,   24.11
   276.903,   24.03
   277.000,   23.97
   277.104,   23.89
   277.201,   23.82
   277.306,   23.74
   277.403,   23.70
   277.500,   23.69
   277.604,   23.71
   277.701,   23.67
   277.806,   23.61
   277.903,   23.56
   278.000,   23.49
   278.104,   23.39
   278.201,   23.31
   278.306,   23.23
   278.403,   23.23
   278.500,   23.28
   278.604,   23.37
   278.701,   23.40
   278.806,   23.33
   278.903,   23.25
   279.000,   23.14
   279.104,   23.02
   279.201,   22.92
   279.306,   22.83
   279.403,   22.82
   279.500,   22.85
   279.604,   22.91
   279.701,   22.91
   279.806,   22.83
   279.903,   22.70
   280.000,   22.56
   280.104,   22.46
   280.201,   22.35
   280.306,   22.25
   280.403,   22.23
   280.500,   22.25
   280.604,   22.33
   280.701,   22.36
   280.806,   22.34
   280.903,   22.21
   281.000,   22.12
   281.104,   22.03
   281.201,   21.96
   281.306,   21.90
   281.403,   21.91
   281.500,   22.01
   281.604,   22.21
   281.701,   22.36
   281.806,   22.39
   281.903,   22.33
   282.000,   22.23
   282.104,   22.16
   282.201,   22.09
   282.306,   22.03
   282.403,   22.04
   282.500,   22.13
   282.604,   22.27
   282.701,   22.38
   282.806,   22.42
   282.903,   22.43
   283.000,   22.40
   283.104,   22.33
   283.201,   22.25
   283.306,   22.17
   283.403,   22.18
   283.500,   22.28
   283.604,   22.47
   283.701,   22.66
   283.806,   22.71
   283.903,   22.67
   284.000,   22.58
   284.104,   22.51
   284.201,   22.45
   284.306,   22.39
   284.403,   22.39
   284.500,   22.48
   284.604,   22.69
   284.701,   22.88
   284.806,   22.84
   284.903,   22.80
   285.000,   22.73
   285.104,   22.65
   285.201,   22.58
   285.306,   22.51
   285.403,   22.51
   285.500,   22.57
   285.604,   22.72
   285.701,   22.78
   285.806,   22.68
   285.903,   22.60
   286.000,   22.52
   286.104,   22.42
   286.201,   22.34
   286.306,   22.27
   286.403,   22.26
   286.500,   22.29
   286.604,   22.33
   286.701,   22.30
   286.806,   22.23
   286.903,   22.11
   287.000,   21.96
   287.104,   21.85
   287.201,   21.74
   287.306,   21.65
   287.403,   21.64
   287.500,   21.66
   287.604,   21.74
   287.701,   21.76
   287.806,   21.73
   287.903,   21.63
   288.000,   21.51
   288.104,   21.41
   288.201,   21.31
   288.306,   21.23
   288.403,   21.23
   288.500,   21.27
   288.604,   21.38
   288.701,   21.45
   288.806,   21.45
   288.903,   21.35
   289.000,   21.24
   289.104,   21.17
   289.201,   21.11
   289.306,   21.05
   289.403,   21.06
   289.500,   21.14
   289.604,   21.26
   289.701,   21.31
   289.806,   21.29
   289.903,   21.24
   290.000,   21.20
   290.104,   21.12
   290.201,   21.04
   290.306,   20.97
   290.403,   20.95
   290.500,   20.96
   290.604,   21.01
   290.701,   21.01
   290.806,   20.97
   290.903,   20.92
   291.000,   20.88
   291.104,   20.84
   291.201,   20.79
   291.306,   20.76
   291.403,   20.81
   291.500,   20.90
   291.604,   20.99
   291.701,   21.05
   291.806,   21.06
   291.903,   21.03
   292.000,   21.00
   292.104,   20.97
   292.201,   20.94
   292.306,   20.91
   292.403,   20.92
   292.500,   20.95
   292.604,   20.98
   292.701,   21.01
   292.806,   21.01
   292.903,   20.94
   293.000,   20.90
   293.104,   20.86
   293.201,   20.81
   293.306,   20.74
   293.403,   20.73
   293.500,   20.77
   293.604,   20.89
   293.701,   20.96
   293.806,   20.87
   293.903,   20.82
   294.000,   20.74
   294.104,   20.68
   294.201,   20.62
   294.306,   20.55
   294.403,   20.54
   294.500,   20.59
   294.604,   20.73
   294.701,   20.81
   294.806,   20.76
   294.903,   20.68
   295.000,   20.62
   295.104,   20.55
   295.201,   20.50
   295.306,   20.45
   295.403,   20.46
   295.500,   20.51
   295.604,   20.62
   295.701,   20.69
   295.806,   20.69
   295.903,   20.64
   296.000,   20.54
   296.104,   20.44
   296.201,   20.38
   296.306,   20.32
   296.403,   20.32
   296.500,   20.38
   296.604,   20.48
   296.701,   20.50
   296.806,   20.46
   296.903,   20.41
   297.000,   20.32
   297.104,   20.21
   297.201,   20.15
   297.306,   20.09
   297.403,   20.09
   297.500,   20.13
   297.604,   20.20
   297.701,   20.20
   297.806,   20.17
   297.903,   20.15
   298.000,   20.09
   298.104,   20.01
   298.201,   19.97
   298.306,   19.92
   298.403,   19.89
   298.500,   19.89
   298.604,   19.88
   298.701,   19.86
   298.806,   19.79
   298.903,   19.73
   299.000,   19.66
   299.104,   19.58
   299.201,   19.51
   299.306,   19.45
   299.403,   19.45
   299.500,   19.50
   299.604,   19.59
   299.701,   19.65
   299.806,   19.56
   299.903,   19.49
   300.000,   19.43
   300.104,   19.37
   300.201,   19.30
   300.306,   19.23
   300.403,   19.19
   300.500,   19.18
   300.604,   19.16
   300.701,   19.10
   300.806,   19.02
   300.903,   18.96
   301.000,   18.90
   301.104,   18.84
   301.201,   18.77
   301.306,   18.70
   301.403,   18.67
   301.500,   18.68
   301.604,   18.71
   301.701,   18.79
   301.806,   18.77
   301.903,   18.72
   302.000,   18.68
   302.104,   18.63
   302.201,   18.58
   302.306,   18.53
   302.403,   18.50
   302.500,   18.50
   302.604,   18.49
   302.701,   18.46
   302.806,   18.40
   302.903,   18.35
   303.000,   18.30
   303.104,   18.25
   303.201,   18.21
   303.306,   18.16
   303.403,   18.13
   303.500,   18.14
   303.604,   18.16
   303.701,   18.13
   303.806,   18.06
   303.903,   17.99
   304.000,   17.92
   304.104,   17.85
   304.201,   17.78
   304.306,   17.71
   304.403,   17.70
   304.507,   17.74
   304.604,   17.84
   304.701,   17.91
   304.806,   17.81
   304.903,   17.73
   305.007,   17.66
   305.104,   17.60
   305.201,   17.55
   305.306,   17.49
   305.403,   17.48
   305.507,   17.53
   305.604,   17.64
   305.701,   17.71
   305.806,   17.69
   305.903,   17.58
   306.007,   17.49
   306.104,   17.42
   306.201,   17.37
   306.306,   17.31
   306.403,   17.32
   306.507,   17.36
   306.604,   17.44
   306.701,   17.49
   306.806,   17.51
   306.903,   17.45
   307.007,   17.35
   307.104,   17.28
   307.201,   17.22
   307.306,   17.17
   307.403,   17.15
   307.507,   17.18
   307.604,   17.22
   307.701,   17.28
   307.806,   17.27
   307.903,   17.19
   308.007,   17.12
   308.104,   17.07
   308.201,   17.02
   308.306,   16.97
   308.403,   16.97
   308.507,   17.03
   308.604,   17.19
   308.701,   17.31
   308.806,   17.32
   308.903,   17.26
   309.007,   17.20
   309.104,   17.14
   309.201,   17.08
   309.306,   17.04
   309.403,   17.03
   309.507,   17.09
   309.604,   17.24
   309.701,   17.33
   309.806,   17.27
   309.903,   17.21
   310.007,   17.13
   310.104,   17.07
   310.201,   17.01
   310.306,   16.96
   310.403,   16.96
   310.507,   17.00
   310.604,   17.07
   310.701,   17.06
   310.806,   17.01
   310.903,   16.94
   311.007,   16.87
   311.104,   16.81
   311.201,   16.74
   311.306,   16.67
   311.403,   16.66
   311.507,   16.71
   311.604,   16.85
   311.701,   16.95
   311.806,   16.98
   311.903,   16.94
   312.007,   16.87
   312.104,   16.82
   312.201,   16.76
   312.306,   16.70
   312.403,   16.70
   312.507,   16.78
   312.604,   16.95
   312.701,   17.07
   312.806,   17.07
   312.903,   17.04
   313.007,   16.99
   313.104,   16.94
   313.201,   16.90
   313.306,   16.87
   313.403,   16.87
   313.507,   16.93
   313.604,   17.05
   313.701,   17.07
   313.806,   17.01
   313.903,   16.96
   314.007,   16.90
   314.104,   16.87
   314.201,   16.85
   314.306,   16.80
   314.403,   16.79
   314.507,   16.86
   314.604,   16.95
   314.701,   17.00
   314.806,   16.97
   314.903,   16.90
   315.007,   16.83
   315.104,   16.77
   315.201,   16.73
   315.306,   16.70
   315.403,   16.69
   315.507,   16.70
   315.604,   16.70
   315.701,   16.66
   315.806,   16.57
   315.903,   16.51
   316.007,   16.45
   316.104,   16.34
   316.201,   16.27
   316.306,   16.21
   316.403,   16.19
   316.507,   16.23
   316.604,   16.27
   316.701,   16.29
   316.806,   16.24
   316.903,   16.15
   317.007,   16.09
   317.104,   16.03
   317.201,   15.97
   317.306,   15.92
   317.403,   15.91
   317.507,   15.95
   317.604,   15.99
   317.701,   16.02
   317.806,   15.99
   317.903,   15.92
   318.007,   15.87
   318.104,   15.83
   318.201,   15.79
   318.306,   15.76
   318.403,   15.76
   318.507,   15.81
   318.604,   15.89
   318.701,   15.91
   318.806,   15.88
   318.903,   15.83
   319.007,   15.76
   319.104,   15.74
   319.201,   15.73
   319.306,   15.72
   319.403,   15.72
   319.507,   15.74
   319.604,   15.75
   319.701,   15.74
   319.806,   15.72
   319.903,   15.70
   320.007,   15.67
   320.104,   15.65
   320.201,   15.63
   320.306,   15.61
   320.403,   15.61
   320.507,   15.61
   320.604,   15.61
   320.701,   15.60
   320.806,   15.58
   320.903,   15.55
   321.007,   15.52
   321.104,   15.48
   321.201,   15.43
   321.306,   15.39
   321.403,   15.34
   321.507,   15.31
   321.604,   15.28
   321.701,   15.24
   321.806,   15.18
   321.903,   15.14
   322.007,   15.09
   322.104,   15.05
   322.201,   15.01
   322.306,   14.96
   322.403,   14.94
   322.507,   14.92
   322.604,   14.91
   322.701,   14.89
   322.806,   14.85
   322.903,   14.81
   323.007,   14.78
   323.104,   14.75
   323.201,   14.72
   323.306,   14.68
   323.403,   14.66
   323.507,   14.68
   323.604,   14.67
   323.701,   14.65
   323.806,   14.62
   323.903,   14.58
   324.007,   14.54
   324.104,   14.49
   324.201,   14.45
   324.306,   14.40
   324.403,   14.38
   324.507,   14.41
   324.604,   14.47
   324.701,   14.50
   324.806,   14.41
   324.903,   14.36
   325.007,   14.31
   325.104,   14.26
   325.201,   14.22
   325.306,   14.17
   325.403,   14.14
   325.507,   14.17
   325.604,   14.21
   325.701,   14.24
   325.806,   14.19
   325.903,   14.13
   326.007,   14.08
   326.104,   14.04
   326.201,   14.00
   326.306,   13.95
   326.403,   13.93
   326.507,   13.94
   326.604,   13.95
   326.701,   13.93
   326.806,   13.89
   326.903,   13.85
   327.007,   13.80
   327.104,   13.76
   327.201,   13.72
   327.306,   13.68
   327.403,   13.66
   327.507,   13.66
   327.604,   13.65
   327.701,   13.64
   327.806,   13.61
   327.903,   13.58
   328.007,   13.54
   328.104,   13.50
   328.201,   13.46
   328.306,   13.42
   328.403,   13.39
   328.507,   13.40
   328.604,   13.42
   328.701,   13.41
   328.806,   13.39
   328.903,   13.38
   329.007,   13.36
   329.104,   13.34
   329.201,   13.33
   329.306,   13.31
   329.403,   13.30
   329.507,   13.32
   329.604,   13.31
   329.701,   13.30
   329.806,   13.26
   329.903,   13.23
   330.007,   13.19
   330.104,   13.15
   330.201,   13.10
   330.306,   13.05
   330.403,   13.02
   330.507,   13.04
   330.604,   13.06
   330.701,   13.03
   330.806,   12.97
   330.903,   12.93
   331.007,   12.88
   331.104,   12.83
   331.201,   12.79
   331.306,   12.74
   331.403,   12.70
   331.507,   12.69
   331.604,   12.67
   331.701,   12.64
   331.806,   12.60
   331.903,   12.57
   332.007,   12.53
   332.104,   12.50
   332.201,   12.47
   332.306,   12.44
   332.403,   12.42
   332.507,   12.43
   332.604,   12.43
   332.701,   12.41
   332.806,   12.38
   332.903,   12.36
   333.007,   12.33
   333.104,   12.30
   333.201,   12.26
   333.306,   12.22
   333.403,   12.21
   333.507,   12.23
   333.604,   12.27
   333.701,   12.29
   333.806,   12.23
   333.903,   12.20
   334.007,   12.17
   334.104,   12.14
   334.201,   12.12
   334.306,   12.09
   334.403,   12.08
   334.507,   12.12
   334.604,   12.19
   334.701,   12.26
   334.806,   12.20
   334.903,   12.15
   335.007,   12.10
   335.104,   12.06
   335.201,   12.03
   335.306,   11.99
   335.403,   11.98
   335.507,   12.02
   335.604,   12.08
   335.701,   12.17
   335.806,   12.18
   335.903,   12.15
   336.007,   12.10
   336.104,   12.04
   336.201,   12.00
   336.306,   11.96
   336.403,   11.93
   336.507,   11.92
   336.604,   11.97
   336.701,   11.95
   336.806,   11.90
   336.903,   11.87
   337.007,   11.86
   337.104,   11.86
   337.201,   11.87
   337.306,   11.84
   337.403,   11.82
   337.507,   11.86
   337.604,   11.94
   337.701,   11.98
   337.806,   11.93
   337.903,   11.90
   338.007,   11.86
   338.104,   11.83
   338.201,   11.79
   338.306,   11.75
   338.403,   11.73
   338.507,   11.75
   338.604,   11.77
   338.701,   11.76
   338.806,   11.70
   338.903,   11.63
   339.007,   11.57
   339.104,   11.52
   339.201,   11.48
   339.306,   11.43
   339.403,   11.41
   339.507,   11.42
   339.604,   11.44
   339.701,   11.43
   339.806,   11.41
   339.903,   11.38
   340.007,   11.34
   340.104,   11.31
   340.201,   11.28
   340.306,   11.24
   340.403,   11.22
   340.507,   11.22
   340.604,   11.24
   340.701,   11.33
   340.806,   11.32
