JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   155.201,   600.000,   123.797,    25.153,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.373,  -177.725,     0.000,   342.930,   436.324,    66.888,    17.443,     0.000,
   155.306,   600.000,   123.798,    25.181,     0.000,     0.000,   287.072,     0.450,    57.448,   783.000,     1.000,    13.513,   137.173,   270.823,   370.214,   436.431,    62.994,     4.439,     0.000,
   155.403,   600.000,   123.798,    25.362,     0.000,     0.000,   704.391,     0.450,    57.448,   783.000,     1.000,    13.543,   572.936,   664.519,   398.753,   437.413,    73.270,   -20.346,     0.000,
   155.500,   600.000,   123.798,    25.647,     0.000,     0.000,   714.402,     0.450,    57.448,   783.000,     1.000,    13.668,   628.053,   673.964,   430.463,   439.079,    60.633,   -23.338,     0.000,
   155.604,   600.000,   123.798,    25.945,     0.000,     0.000,   719.347,     0.450,    57.448,   783.000,     1.000,    13.809,   609.378,   678.629,   427.077,   440.840,    82.093,   -26.604,     0.000,
   155.701,   600.000,   123.798,    26.102,     0.000,     0.000,   274.718,     0.450,    57.448,   783.000,     1.000,    13.696,   205.401,   259.168,   445.167,   441.850,    80.275,   -23.192,     0.000,
   155.806,   600.000,   123.798,    26.075,     0.000,     0.000,     4.820,     0.450,    57.448,   783.000,     1.000,    13.648,   -57.522,     4.547,   430.714,   441.742,    62.216,   -11.175,     0.000,
   155.903,   600.000,   123.797,    26.009,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.493,  -112.049,     0.000,   383.841,   441.361,    53.306,     1.224,     0.000,
   156.000,   600.000,   123.796,    25.928,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.429,  -135.790,     0.000,   376.055,   440.884,    61.212,     9.749,     0.000,
   156.104,   600.000,   123.797,    25.857,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.457,  -138.455,     0.000,   374.960,   440.456,    60.658,    12.301,     0.000,
   156.201,   600.000,   123.797,    25.790,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.404,  -152.138,     0.000,   364.013,   440.064,    61.696,    14.391,     0.000,
   156.306,   600.000,   123.797,    25.762,     0.000,     0.000,   279.333,     0.450,    57.447,   783.000,     1.000,    13.483,   127.598,   263.522,   375.709,   439.847,    67.419,     4.366,     0.000,
   156.403,   600.000,   123.798,    25.934,     0.000,     0.000,   679.579,     0.450,    57.448,   783.000,     1.000,    13.684,   535.768,   641.112,   411.565,   440.773,    97.374,   -21.239,     0.000,
   156.500,   600.000,   123.798,    26.241,     0.000,     0.000,   859.402,     0.450,    57.448,   783.000,     1.000,    13.759,   728.441,   810.757,   429.665,   442.563,   105.090,   -35.672,     0.000,
   156.604,   600.000,   123.798,    26.575,     0.000,     0.000,   788.662,     0.450,    57.448,   783.000,     1.000,    13.851,   680.473,   744.021,   436.481,   444.575,    93.186,   -37.732,     0.000,
   156.701,   600.000,   123.797,    26.746,     0.000,     0.000,   429.695,     0.450,    57.447,   783.000,     1.000,    13.750,   328.415,   405.373,   422.405,   445.656,    82.560,   -28.853,     0.000,
   156.806,   600.000,   123.797,    26.699,     0.000,     0.000,     8.898,     0.450,    57.447,   783.000,     1.000,    13.608,   -97.715,     8.394,   399.182,   445.462,    75.295,   -15.466,     0.000,
   156.903,   600.000,   123.796,    26.570,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.549,  -141.149,     0.000,   377.600,   444.695,    74.917,    -0.862,     0.000,
   157.000,   600.000,   123.797,    26.452,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.597,  -170.346,     0.000,   363.866,   443.995,    80.716,     9.502,     0.000,
   157.104,   600.000,   123.798,    26.369,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.754,  -178.528,     0.000,   353.915,   443.480,    74.950,    14.014,     0.000,
   157.201,   600.000,   123.798,    26.306,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.822,  -166.419,     0.000,   369.391,   443.110,    74.877,    17.823,     0.000,
   157.306,   600.000,   123.799,    26.275,     0.000,     0.000,   252.830,     0.450,    57.449,   783.000,     1.000,    13.905,    89.414,   238.519,   379.132,   442.885,    75.944,     9.407,     0.000,
   157.403,   600.000,   123.798,    26.461,     0.000,     0.000,   809.313,     0.450,    57.448,   783.000,     1.000,    13.848,   625.100,   763.503,   391.831,   443.879,   103.266,   -16.911,     0.000,
   157.500,   600.000,   123.797,    26.797,     0.000,     0.000,   931.319,     0.450,    57.447,   783.000,     1.000,    13.765,   776.775,   878.603,   425.809,   445.849,   116.905,   -35.117,     0.000,
   157.604,   600.000,   123.797,    27.112,     0.000,     0.000,   760.500,     0.450,    57.447,   783.000,     1.000,    13.786,   611.520,   717.453,   433.699,   447.765,   122.032,   -30.165,     0.000,
   157.701,   600.000,   123.797,    27.245,     0.000,     0.000,   441.273,     0.450,    57.447,   783.000,     1.000,    13.714,   284.417,   416.295,   415.972,   448.636,   124.013,   -24.800,     0.000,
   157.806,   600.000,   123.797,    27.167,     0.000,     0.000,     9.918,     0.450,    57.447,   783.000,     1.000,    13.665,  -158.872,     9.357,   389.810,   448.258,   118.121,    -8.340,     0.000,
   157.903,   600.000,   123.797,    27.017,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.688,  -204.157,     0.000,   359.144,   447.365,   104.537,    11.400,     0.000,
   158.000,   600.000,   123.797,    26.895,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.754,  -206.274,     0.000,   346.938,   446.603,    89.404,    17.205,     0.000,
   158.104,   600.000,   123.798,    26.815,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.791,  -221.285,     0.000,   340.470,   446.135,    93.266,    22.354,     0.000,
   158.201,   600.000,   123.798,    26.738,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.887,  -190.898,     0.000,   368.171,   445.675,    93.467,    19.927,     0.000,
   158.306,   600.000,   123.798,    26.701,     0.000,     0.000,   116.953,     0.450,    57.448,   783.000,     1.000,    13.931,    -1.289,   110.333,   423.218,   445.416,    79.877,     9.546,     0.000,
   158.403,   600.000,   123.798,    26.763,     0.000,     0.000,   352.150,     0.450,    57.448,   783.000,     1.000,    13.956,   260.585,   332.217,   437.744,   445.736,    68.551,    -4.911,     0.000,
   158.500,   600.000,   123.798,    26.989,     0.000,     0.000,   768.484,     0.450,    57.448,   783.000,     1.000,    13.955,   652.160,   724.985,   442.311,   447.015,   105.138,   -37.018,     0.000,
   158.604,   600.000,   123.797,    27.291,     0.000,     0.000,   735.479,     0.450,    57.447,   783.000,     1.000,    13.900,   633.189,   693.848,   444.249,   448.829,    96.178,   -40.099,     0.000,
   158.701,   600.000,   123.797,    27.463,     0.000,     0.000,   398.700,     0.450,    57.447,   783.000,     1.000,    13.888,   295.635,   376.132,   433.310,   449.934,    95.281,   -31.407,     0.000,
   158.806,   600.000,   123.797,    27.423,     0.000,     0.000,     9.779,     0.450,    57.447,   783.000,     1.000,    13.827,  -106.841,     9.226,   408.229,   449.778,    88.827,   -14.308,     0.000,
   158.903,   600.000,   123.797,    27.306,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.794,  -149.511,     0.000,   378.591,   449.078,    76.163,     2.861,     0.000,
   159.000,   600.000,   123.797,    27.205,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.879,  -171.054,     0.000,   358.598,   448.469,    69.690,    11.494,     0.000,
   159.104,   600.000,   123.798,    27.140,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.922,  -191.853,     0.000,   354.665,   448.070,    82.282,    16.166,     0.000,
   159.201,   600.000,   123.798,    27.078,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.994,  -192.716,     0.000,   356.105,   447.694,    82.664,    18.463,     0.000,
   159.306,   600.000,   123.798,    27.041,     0.000,     0.000,   229.542,     0.450,    57.448,   783.000,     1.000,    13.960,    62.843,   216.549,   390.025,   447.438,    83.495,    12.797,     0.000,
   159.403,   600.000,   123.799,    27.101,     0.000,     0.000,   335.632,     0.450,    57.449,   783.000,     1.000,    13.951,   217.727,   316.634,   441.096,   447.767,    97.395,    -5.158,     0.000,
   159.500,   600.000,   123.798,    27.290,     0.000,     0.000,   684.299,     0.450,    57.448,   783.000,     1.000,    13.941,   565.203,   645.565,   438.226,   448.825,    93.854,   -24.092,     0.000,
   159.604,   600.000,   123.798,    27.573,     0.000,     0.000,   768.186,     0.450,    57.448,   783.000,     1.000,    14.027,   631.597,   724.704,   437.225,   450.510,   125.334,   -45.513,     0.000,
   159.701,   600.000,   123.799,    27.717,     0.000,     0.000,   298.500,     0.450,    57.449,   783.000,     1.000,    14.144,   220.786,   281.604,   457.559,   451.457,    99.802,   -32.881,     0.000,
   159.806,   600.000,   123.798,    27.711,     0.000,     0.000,     6.134,     0.450,    57.448,   783.000,     1.000,    14.014,   -48.530,     5.787,   453.682,   451.482,    72.672,   -16.156,     0.000,
   159.903,   600.000,   123.798,    27.649,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.071,  -101.052,     0.000,   408.952,   451.110,    64.140,    -5.246,     0.000,
   160.000,   600.000,   123.798,    27.582,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.998,  -132.674,     0.000,   385.294,   450.700,    65.617,     1.652,     0.000,
   160.104,   600.000,   123.799,    27.586,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,    14.086,   -88.002,     0.000,   427.928,   450.675,    65.744,    -0.489,     0.000,
   160.201,   600.000,   123.799,    27.605,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,    14.153,  -129.524,     0.000,   442.305,   450.833,   118.384,     2.611,     0.000,
   160.306,   600.000,   123.799,    27.568,     0.000,     0.000,   117.065,     0.450,    57.449,   783.000,     1.000,    14.136,  -117.754,   110.439,   432.240,   450.613,   197.882,    11.938,     0.000,
   160.403,   600.000,   123.798,    27.526,     0.000,     0.000,   284.195,     0.450,    57.448,   783.000,     1.000,    14.064,   -40.080,   268.108,   422.461,   450.362,   256.011,    24.275,     0.000,
   160.500,   600.000,   123.797,    27.484,     0.000,     0.000,   359.639,     0.450,    57.447,   783.000,     1.000,    13.818,    85.872,   339.282,   418.508,   450.085,   200.862,    20.972,     0.000,
   160.604,   600.000,   123.797,    27.506,     0.000,     0.000,   313.510,     0.450,    57.447,   783.000,     1.000,    13.793,    78.466,   295.764,   422.178,   450.221,   173.666,    15.588,     0.000,
   160.701,   600.000,   123.798,    27.497,     0.000,     0.000,   252.559,     0.450,    57.448,   783.000,     1.000,    13.890,   -39.240,   238.264,   392.020,   450.189,   193.131,    26.203,     0.000,
   160.806,   600.000,   123.798,    27.466,     0.000,     0.000,     9.101,     0.450,    57.448,   783.000,     1.000,    14.060,  -320.559,     8.586,   359.812,   450.005,   200.385,    38.567,     0.000,
   160.903,   600.000,   123.799,    27.379,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,    14.151,  -323.566,     0.000,   341.198,   449.516,   175.583,    39.665,     0.000,
   161.000,   600.000,   123.798,    27.250,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.034,  -335.022,     0.000,   325.492,   448.750,   168.631,    43.131,     0.000,
   161.104,   600.000,   123.798,    27.104,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.972,  -375.629,     0.000,   318.564,   447.886,   193.097,    53.210,     0.000,
   161.201,   600.000,   123.798,    26.959,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.880,  -374.594,     0.000,   317.659,   447.021,   190.923,    54.309,     0.000,
   161.306,   600.000,   123.797,    26.884,     0.000,     0.000,   241.079,     0.450,    57.447,   783.000,     1.000,    13.861,  -110.888,   227.433,   339.521,   446.521,   186.661,    44.661,     0.000,
   161.403,   600.000,   123.797,    26.885,     0.000,     0.000,   400.162,     0.450,    57.447,   783.000,     1.000,    13.879,    90.108,   377.512,   382.287,   446.509,   194.229,    28.953,     0.000,
   161.500,   600.000,   123.797,    26.966,     0.000,     0.000,   594.280,     0.450,    57.447,   783.000,     1.000,    13.881,   276.369,   560.642,   391.675,   446.951,   210.731,    18.266,     0.000,
   161.604,   600.000,   123.797,    27.135,     0.000,     0.000,   757.301,     0.450,    57.447,   783.000,     1.000,    13.880,   424.034,   714.435,   384.747,   447.936,   221.252,     5.960,     0.000,
   161.701,   600.000,   123.798,    27.234,     0.000,     0.000,   452.277,     0.450,    57.448,   783.000,     1.000,    13.885,   129.567,   426.676,   371.793,   448.594,   213.984,     6.325,     0.000,
   161.806,   600.000,   123.799,    27.133,     0.000,     0.000,    12.869,     0.450,    57.449,   783.000,     1.000,    14.030,  -283.890,    12.141,   345.807,   448.070,   173.053,    20.715,     0.000,
   161.903,   600.000,   123.798,    27.033,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.027,  -320.616,     0.000,   313.307,   447.427,   147.022,    39.475,     0.000,
   162.000,   600.000,   123.799,    26.970,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,    14.138,  -344.128,     0.000,   302.418,   447.060,   148.857,    50.629,     0.000,
   162.104,   600.000,   123.798,    26.837,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.992,  -373.408,     0.000,   294.680,   446.292,   162.572,    59.225,     0.000,
   162.201,   600.000,   123.798,    26.703,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.875,  -382.856,     0.000,   291.561,   445.470,   169.386,    59.561,     0.000,
   162.306,   600.000,   123.798,    26.655,     0.000,     0.000,   334.508,     0.450,    57.448,   783.000,     1.000,    13.854,   -25.924,   315.573,   317.130,   445.143,   172.343,    41.141,     0.000,
   162.403,   600.000,   123.799,    26.777,     0.000,     0.000,   811.935,     0.450,    57.449,   783.000,     1.000,    13.883,   501.733,   765.976,   366.564,   445.781,   178.749,     6.277,     0.000,
   162.500,   600.000,   123.799,    27.066,     0.000,     0.000,  1028.045,     0.450,    57.449,   783.000,     1.000,    14.057,   723.779,   969.854,   389.466,   447.462,   196.957,    -8.878,     0.000,
   162.604,   600.000,   123.799,    27.367,     0.000,     0.000,   840.957,     0.450,    57.449,   783.000,     1.000,    14.102,   549.065,   793.355,   408.140,   449.303,   221.483,   -18.356,     0.000,
   162.701,   600.000,   123.797,    27.471,     0.000,     0.000,   446.731,     0.450,    57.447,   783.000,     1.000,    14.011,   214.026,   421.445,   405.606,   450.000,   177.400,   -14.376,     0.000,
   162.806,   600.000,   123.797,    27.377,     0.000,     0.000,    13.521,     0.450,    57.447,   783.000,     1.000,    13.749,  -210.588,    12.756,   376.602,   449.529,   148.488,     1.929,     0.000,
   162.903,   600.000,   123.797,    27.190,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.614,  -267.820,     0.000,   339.353,   448.410,   133.235,    25.527,     0.000,
   163.000,   600.000,   123.797,    27.036,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.680,  -275.491,     0.000,   327.712,   447.457,   122.841,    32.903,     0.000,
   163.104,   600.000,   123.798,    26.943,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    13.939,  -282.286,     0.000,   318.146,   446.903,   117.585,    35.943,     0.000,
   163.201,   600.000,   123.799,    26.854,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,    14.103,  -291.312,     0.000,   321.645,   446.373,   126.733,    39.852,     0.000,
   163.306,   600.000,   123.798,    26.772,     0.000,     0.000,   265.981,     0.450,    57.448,   783.000,     1.000,    14.053,   -26.525,   250.925,   347.771,   445.856,   145.385,    33.981,     0.000,
   163.403,   600.000,   123.797,    26.861,     0.000,     0.000,   696.913,     0.450,    57.447,   783.000,     1.000,    13.885,   426.700,   657.465,   373.191,   446.296,   146.147,    11.514,     0.000,
   163.500,   600.000,   123.795,    27.096,     0.000,     0.000,   963.561,     0.450,    57.445,   783.000,     1.000,    13.666,   718.008,   909.020,   395.394,   447.662,   147.528,    -8.785,     0.000,
   163.604,   600.000,   123.794,    27.328,     0.000,     0.000,   869.376,     0.450,    57.444,   783.000,     1.000,    13.558,   642.903,   820.166,   408.028,   449.081,   153.670,   -17.460,     0.000,
   163.701,   600.000,   123.795,    27.414,     0.000,     0.000,   452.358,     0.450,    57.445,   783.000,     1.000,    13.681,   227.290,   426.753,   403.731,   449.693,   168.027,   -14.526,     0.000,
   163.806,   600.000,   123.796,    27.277,     0.000,     0.000,    13.976,     0.450,    57.446,   783.000,     1.000,    13.912,  -235.386,    13.185,   375.261,   448.953,   171.195,     3.684,     0.000,
   163.903,   600.000,   123.796,    27.069,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    14.030,  -303.779,     0.000,   337.227,   447.703,   164.130,    29.173,     0.000,
   164.000,   600.000,   123.797,    26.860,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    14.064,  -352.850,     0.000,   314.027,   446.460,   174.555,    45.862,     0.000,
   164.104,   600.000,   123.797,    26.681,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.938,  -336.332,     0.000,   304.024,   445.372,   150.378,    44.606,     0.000,
   164.201,   600.000,   123.796,    26.532,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.800,  -358.438,     0.000,   300.349,   444.483,   164.356,    49.948,     0.000,
   164.306,   600.000,   123.795,    26.432,     0.000,     0.000,   305.931,     0.450,    57.445,   783.000,     1.000,    13.770,   -72.777,   288.614,   320.913,   443.838,   193.813,    44.653,     0.000,
   164.403,   600.000,   123.795,    26.512,     0.000,     0.000,   734.154,     0.450,    57.445,   783.000,     1.000,    13.760,   385.124,   692.598,   360.032,   444.233,   205.816,    17.458,     0.000,
   164.500,   600.000,   123.795,    26.672,     0.000,     0.000,   629.797,     0.450,    57.445,   783.000,     1.000,    13.764,   375.781,   594.149,   414.425,   445.206,   189.112,    -1.525,     0.000,
   164.604,   600.000,   123.795,    26.747,     0.000,     0.000,   448.745,     0.450,    57.445,   783.000,     1.000,    13.723,   246.313,   423.345,   439.071,   445.690,   179.303,    -8.890,     0.000,
   164.701,   600.000,   123.795,    26.739,     0.000,     0.000,   277.313,     0.450,    57.445,   783.000,     1.000,    13.701,    75.998,   261.616,   429.673,   445.662,   178.462,    -8.834,     0.000,
   164.806,   600.000,   123.796,    26.630,     0.000,     0.000,    11.991,     0.450,    57.446,   783.000,     1.000,    13.732,  -219.351,    11.312,   382.380,   445.068,   161.986,     5.989,     0.000,
   164.903,   600.000,   123.796,    26.470,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.764,  -284.135,     0.000,   331.071,   444.124,   143.198,    27.884,     0.000,
   165.000,   600.000,   123.797,    26.372,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.832,  -311.211,     0.000,   310.458,   443.515,   139.280,    38.874,     0.000,
   165.104,   600.000,   123.797,    26.263,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.921,  -325.682,     0.000,   298.355,   442.874,   134.540,    46.622,     0.000,
   165.201,   600.000,   123.797,    26.146,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.893,  -329.130,     0.000,   292.892,   442.185,   130.165,    49.673,     0.000,
   165.306,   600.000,   123.797,    26.068,     0.000,     0.000,   334.039,     0.450,    57.447,   783.000,     1.000,    13.808,    33.338,   315.131,   319.930,   441.668,   128.603,    31.453,     0.000,
   165.403,   600.000,   123.797,    26.220,     0.000,     0.000,   811.480,     0.450,    57.447,   783.000,     1.000,    13.798,   557.216,   765.547,   376.112,   442.463,   145.684,    -3.703,     0.000,
   165.500,   600.000,   123.797,    26.548,     0.000,     0.000,  1028.578,     0.450,    57.447,   783.000,     1.000,    13.837,   791.671,   970.357,   406.321,   444.359,   164.962,   -24.314,     0.000,
   165.604,   600.000,   123.798,    26.904,     0.000,     0.000,   899.695,     0.450,    57.448,   783.000,     1.000,    14.005,   692.659,   848.769,   415.496,   446.502,   151.976,   -26.871,     0.000,
   165.701,   600.000,   123.798,    27.081,     0.000,     0.000,   466.920,     0.450,    57.448,   783.000,     1.000,    14.075,   256.318,   440.491,   410.258,   447.673,   171.968,   -25.211,     0.000,
   165.806,   600.000,   123.797,    27.005,     0.000,     0.000,    15.463,     0.450,    57.447,   783.000,     1.000,    14.054,  -203.105,    14.588,   387.449,   447.299,   166.344,    -8.502,     0.000,
   165.903,   600.000,   123.796,    26.855,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.921,  -223.280,     0.000,   358.421,   446.400,   123.810,    11.491,     0.000,
   166.000,   600.000,   123.796,    26.725,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.734,  -228.392,     0.000,   342.973,   445.612,   106.814,    18.939,     0.000,
   166.104,   600.000,   123.796,    26.618,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.690,  -235.095,     0.000,   339.199,   444.971,   108.510,    20.814,     0.000,
   166.201,   600.000,   123.796,    26.535,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.775,  -247.119,     0.000,   329.728,   444.472,   105.919,    26.456,     0.000,
   166.306,   600.000,   123.798,    26.490,     0.000,     0.000,   333.748,     0.450,    57.448,   783.000,     1.000,    13.992,    82.001,   314.857,   345.145,   444.158,   115.385,    18.458,     0.000,
   166.403,   600.000,   123.799,    26.647,     0.000,     0.000,   811.232,     0.450,    57.449,   783.000,     1.000,    14.200,   526.939,   765.313,   387.663,   444.997,   195.444,   -14.404,     0.000,
   166.500,   600.000,   123.800,    26.901,     0.000,     0.000,  1028.698,     0.450,    57.450,   783.000,     1.000,    14.374,   729.904,   970.470,   411.653,   446.485,   247.706,   -41.971,     0.000,
   166.604,   600.000,   123.800,    27.201,     0.000,     0.000,   900.390,     0.450,    57.450,   783.000,     1.000,    14.512,   628.687,   849.425,   420.423,   448.290,   238.079,   -45.209,     0.000,
   166.701,   600.000,   123.799,    27.369,     0.000,     0.000,   468.092,     0.450,    57.449,   783.000,     1.000,    14.435,   248.552,   441.596,   414.680,   449.370,   188.259,   -29.905,     0.000,
   166.806,   600.000,   123.798,    27.328,     0.000,     0.000,    16.046,     0.450,    57.448,   783.000,     1.000,    14.201,  -186.299,    15.138,   393.136,   449.215,   155.728,   -10.371,     0.000,
   166.903,   600.000,   123.796,    27.205,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.940,  -240.349,     0.000,   366.441,   448.465,   149.409,     8.916,     0.000,
   167.000,   600.000,   123.796,    27.102,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    13.834,  -262.350,     0.000,   350.705,   447.856,   145.419,    19.780,     0.000,
   167.104,   600.000,   123.797,    27.046,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    13.899,  -272.644,     0.000,   340.889,   447.493,   139.892,    26.148,     0.000,
   167.201,   600.000,   123.798,    27.001,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.043,  -261.234,     0.000,   336.144,   447.234,   122.341,    27.802,     0.000,
   167.306,   600.000,   123.798,    26.971,     0.000,     0.000,   333.392,     0.450,    57.448,   783.000,     1.000,    14.124,    88.676,   314.521,   353.870,   447.017,   116.326,    16.371,     0.000,
   167.403,   600.000,   123.799,    27.137,     0.000,     0.000,   809.619,     0.450,    57.449,   783.000,     1.000,    14.158,   575.957,   763.792,   391.701,   447.909,   144.615,   -12.988,     0.000,
   167.500,   600.000,   123.799,    27.432,     0.000,     0.000,   975.107,     0.450,    57.449,   783.000,     1.000,    14.182,   722.222,   919.912,   421.397,   449.657,   210.807,   -41.377,     0.000,
   167.604,   600.000,   123.799,    27.750,     0.000,     0.000,   898.451,     0.450,    57.449,   783.000,     1.000,    14.238,   675.151,   847.595,   428.786,   451.567,   195.949,   -46.285,     0.000,
   167.701,   600.000,   123.799,    27.929,     0.000,     0.000,   465.448,     0.450,    57.449,   783.000,     1.000,    14.342,   262.778,   439.102,   422.317,   452.736,   179.826,   -33.922,     0.000,
   167.806,   600.000,   123.799,    27.891,     0.000,     0.000,    15.768,     0.450,    57.449,   783.000,     1.000,    14.320,  -127.383,    14.876,   403.060,   452.581,   102.444,    -9.706,     0.000,
   167.903,   600.000,   123.798,    27.812,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.295,  -132.579,     0.000,   377.128,   452.098,    50.296,     7.314,     0.000,
   168.000,   600.000,   123.798,    27.741,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.171,  -226.439,     0.000,   350.971,   451.673,   104.928,    20.809,     0.000,
   168.104,   600.000,   123.797,    27.638,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    14.084,  -259.030,     0.000,   352.918,   451.064,   135.470,    25.415,     0.000,
   168.201,   600.000,   123.798,    27.533,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.081,  -255.824,     0.000,   353.870,   450.432,   134.021,    25.241,     0.000,
   168.306,   600.000,   123.798,    27.501,     0.000,     0.000,   324.789,     0.450,    57.448,   783.000,     1.000,    14.141,   100.982,   306.405,   370.363,   450.169,   114.485,    11.132,     0.000,
   168.403,   600.000,   123.799,    27.661,     0.000,     0.000,   641.407,     0.450,    57.449,   783.000,     1.000,    14.357,   484.673,   605.101,   416.337,   451.060,    96.771,   -11.067,     0.000,
   168.500,   600.000,   123.799,    27.882,     0.000,     0.000,   513.582,     0.450,    57.449,   783.000,     1.000,    14.444,   427.864,   484.511,   466.133,   452.400,    89.714,   -19.334,     0.000,
   168.604,   600.000,   123.799,    28.033,     0.000,     0.000,   341.349,     0.450,    57.449,   783.000,     1.000,    14.458,   266.688,   322.027,   484.294,   453.347,   112.002,   -25.716,     0.000,
   168.701,   600.000,   123.799,    28.060,     0.000,     0.000,   164.600,     0.450,    57.449,   783.000,     1.000,    14.335,    -1.551,   155.283,   440.443,   453.572,   137.055,     6.649,     0.000,
   168.806,   600.000,   123.798,    27.949,     0.000,     0.000,     9.902,     0.450,    57.448,   783.000,     1.000,    14.147,  -225.982,     9.342,   384.258,   452.947,   138.890,    27.744,     0.000,
   168.903,   600.000,   123.798,    27.873,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,    14.204,  -253.673,     0.000,   357.762,   452.438,   132.097,    26.900,     0.000,
   169.000,   600.000,   123.797,    27.797,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    14.130,  -283.145,     0.000,   344.332,   452.015,   139.969,    35.493,     0.000,
   169.104,   600.000,   123.797,    27.688,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    14.106,  -262.927,     0.000,   356.774,   451.362,   129.319,    39.020,     0.000,
   169.201,   600.000,   123.797,    27.582,     0.000,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    14.036,  -245.502,     0.000,   370.487,   450.731,   125.195,    40.063,     0.000,
   169.306,   600.000,   123.796,    27.462,     0.000,     0.000,   116.371,     0.450,    57.446,   783.000,     1.000,    13.883,  -124.588,   109.784,   382.943,   450.001,   129.441,    37.874,     0.000,
